id,group_id,message,voice,per,comment_group,reuse,omit_tag
2502,131416,"Taking her on is the undefeated Japanese\nOaks champion, %h_pop2,\nwho can certainly hold her own against the\nfavorite.",1004001|1700101|1701501|%h_pop2|1004004,100,0,0,0
2503,131416,"The second favorite and undefeated Japanese\nOaks champion, %h_pop2, is\nfully set on clinching victory.",1004003|1700101|1701501|%h_pop2|1004006,100,0,0,0
2504,131416,"Now, here's the second favorite. The\nundefeated Japanese Oaks champion,\n%h_pop2, should give us a\nshowdown to remember.",1004005|1700101|1701501|%h_pop2|1004002,100,0,0,0
2505,131416,"Taking her on is the undefeated Japanese\nOaks champion, %h_pop2,\nwho is fully set on clinching victory.",1004001|1700101|1701501|%h_pop2|1004006,100,0,0,0
2506,131416,"The second favorite and undefeated Japanese\nOaks champion, %h_pop2,\nshould give us a showdown to remember.",1004003|1700101|1701501|%h_pop2|1004002,100,0,0,0
2507,131416,"Now, here's the second favorite. The\nundefeated Japanese Oaks champion,\n%h_pop2, can certainly hold\nher own against today's top favorite.",1004005|1700101|1701501|%h_pop2|1004004,100,0,0,0
2508,131417,"The undefeated Japanese Oaks champion,\n%h_pop3, is currently the third\nfavorite. She's the hot pick of late!",%w_0.3|1700101|1701501|%h_pop3|1004101|1004102,100,0,0,0
2509,131417,"The undefeated Japanese Oaks champion,\n%h_pop3, is the third favorite.\nCan she overcome the odds?!",%w_0.3|1700101|1701501|%h_pop3|1004103|1004104,100,0,0,0
2511,131417,"The undefeated Japanese Oaks champion,\n%h_pop3, is currently the third\nfavorite. Can she overcome the odds?!",%w_0.3|1700101|1701501|%h_pop3|1004101|1004104,100,0,0,0
2512,131417,"The undefeated Japanese Oaks champion,\n%h_pop3, is the third favorite.\nHer superior ability is undeniable!",%w_0.3|1700101|1701501|%h_pop3|1004103|1004106,100,0,0,0
2514,131417,"The undefeated Japanese Oaks champion,\n%h_pop3, is currently the third\nfavorite. Her superior ability is undeniable!",%w_0.3|1700101|1701501|%h_pop3|1004101|1004106,100,0,0,0
2515,131417,"The undefeated Japanese Oaks champion,\n%h_pop3, is the third favorite.\nShe's the hot pick of late!",%w_0.3|1700101|1701501|%h_pop3|1004103|1004102,100,0,0,0
2517,131418,"All eyes are on the undefeated Japanese Oaks\nchampion, %h_player, running in\n%p_waku_ban.",1088201|1700101|1701501|%h_player|%p_waku_ban,100,0,0,0
2518,131500,"The current favorite is the Oka Sho victor,\n%h_pop1.",1002701|1701601|%h_pop1,100,0,0,0
2519,131500,"The most popular athlete in this race is the\nOka Sho victor, %h_pop1.\nShe's the favorite to win.",1002801|1701601|%h_pop1|1002802,100,0,0,0
2520,131500,"Now, introducing the favorite to win. It's the\nOka Sho victor, %h_pop1.",1002901|1701601|%h_pop1,100,0,0,0
2521,131500,"You guessed it! The favorite is the Oka Sho\nvictor, %h_pop1.",1003001|1701601|%h_pop1,100,0,0,0
2522,131502,"The second favorite is the Oka Sho victor,\n%h_pop2.",1003101|1701601|%h_pop2,100,0,0,0
2523,131502,"Now, introducing the second favorite. It's the\nOka Sho victor, %h_pop2.",1003201|1701601|%h_pop2,100,0,0,0
2524,131502,"With more than enough skill to rival the top\npick, today's second favorite is the Oka Sho\nvictor, %h_pop2.",1003301|1701601|%h_pop2,100,0,0,0
2525,131502,"She might not be satisfied with this ranking,\nbut the second favorite is the Oka Sho victor,\n%h_pop2.",%w_0.1|1003401|1701601|%w_0.02|%h_pop2,100,0,0,0
2526,131503,"Now, introducing the second favorite. It's the\nOka Sho victor, %h_pop2.",1003201|1701601|%h_pop2,100,0,0,0
2527,131503,"She might not be satisfied with this ranking,\nbut the second favorite is the Oka Sho victor,\n%h_pop2.",%w_0.1|1003401|1701601|%h_pop2,100,0,0,0
2528,131504,"The third favorite is the Oka Sho victor,\n%h_pop3.",%w_0.3|1003501|1701601|%h_pop3,100,0,0,0
2529,131504,"For the third favorite, we have the Oka Sho\nvictor, %h_pop3.",%w_0.3|1003601|1701601|%h_pop3,100,0,0,0
2530,131504,"With her sights firmly set on the top spots, the\nthird favorite is the Oka Sho victor,\n%h_pop3.",%w_0.3|1003701|1701601|%h_pop3,100,0,0,0
2531,131504,"With the popularity and the skills to back it\nup, it's the Oka Sho victor,\n%h_pop3, today's third\nfavorite.",%w_0.3|1003801|1701601|%h_pop3|1003802,100,0,0,0
2532,131505,"Now, here's the undisputed star of the show.\nIt's the Oka Sho victor,\n%h_pop1. She's the favorite to\nwin.",1003901|1701601|%h_pop1|1002802,100,0,0,0
2533,131505,"Waiting for the start with an air of dignity is\nthe Oka Sho victor and today's favorite,\n%h_pop1.",%w_0.1|1003903|1701601|%h_pop1|1002802,100,0,0,0
2534,131505,"Carrying the hopes of all the fans crowding the\nstands, the favorite for today is the Oka Sho\nvictor, %h_pop1.",1003905|1701601|%h_pop1|1002802,100,0,0,0
2541,131506,"Taking her on is the Oka Sho victor,\n%h_pop2. This should be a\nshowdown to remember.",1004001|1701601|%h_pop2|1004002,100,0,0,0
2542,131506,"The second favorite and Oka Sho victor,\n%h_pop2, can certainly hold\nher own against today's top favorite.",1004003|1701601|%h_pop2|1004004,100,0,0,0
2543,131506,"Now, here's the second favorite. The Oka Sho\nvictor, %h_pop2, is fully set on\nclinching victory.",1004005|1701601|%h_pop2|1004006,100,0,0,0
2544,131506,"Taking her on is the Oka Sho victor,\n%h_pop2, who can certainly\nhold her own against the favorite.",1004001|1701601|%h_pop2|1004004,100,0,0,0
2545,131506,"The second favorite and Oka Sho victor,\n%h_pop2, is fully set on\nclinching victory.",1004003|1701601|%h_pop2|1004006,100,0,0,0
2546,131506,"Now, here's the second favorite. The Oka Sho\nvictor, %h_pop2, should give\nus a showdown to remember.",1004005|1701601|%h_pop2|1004002,100,0,0,0
2547,131506,"Taking her on is the Oka Sho victor,\n%h_pop2, who is fully set on\nclinching victory.",1004001|1701601|%h_pop2|1004006,100,0,0,0
2548,131506,"The second favorite and Oka Sho victor,\n%h_pop2, should give us a\nshowdown to remember.",1004003|1701601|%h_pop2|1004002,100,0,0,0
2549,131506,"Now, here's the second favorite. The Oka Sho\nvictor, %h_pop2, can certainly\nhold her own against today's top favorite.",1004005|1701601|%h_pop2|1004004,100,0,0,0
2550,131507,"The Oka Sho victor, %h_pop3,\nis currently the third favorite. She's the hot\npick of late!",%w_0.3|1701601|%h_pop3|1004101|1004102,100,0,0,0
2551,131507,"The Oka Sho victor, %h_pop3,\nis the third favorite. Can she overcome the\nodds?!",%w_0.3|1701601|%h_pop3|1004103|1004104,100,0,0,0
2553,131507,"The Oka Sho victor, %h_pop3,\nis currently the third favorite. Can she\novercome the odds?!",%w_0.3|1701601|%h_pop3|1004101|1004104,100,0,0,0
2554,131507,"The Oka Sho victor, %h_pop3,\nis the third favorite. Her superior ability is\nundeniable!",%w_0.3|1701601|%h_pop3|1004103|1004106,100,0,0,0
2556,131507,"The Oka Sho victor, %h_pop3,\nis currently the third favorite. Her superior\nability is undeniable!",%w_0.3|1701601|%h_pop3|1004101|1004106,100,0,0,0
2557,131507,"The Oka Sho victor, %h_pop3,\nis the third favorite. She's the hot pick of late!",%w_0.3|1701601|%h_pop3|1004103|1004102,100,0,0,0
2559,131508,"All eyes are on the Oka Sho victor,\n%h_player, running in\n%p_waku_ban.",1088201|1701601|%h_player|%p_waku_ban,100,0,0,0
2560,131510,"The current favorite is the undefeated Oka Sho\nvictor, %h_pop1.",1002701|1700101|1701601|%h_pop1,100,0,0,0
2561,131510,"The most popular athlete in this race is the\nundefeated Oka Sho victor,\n%h_pop1. She's the favorite to\nwin.",1002801|1700101|1701601|%h_pop1|1002802,100,0,0,0
2562,131510,"Now, introducing the favorite to win. It's the\nundefeated Oka Sho victor,\n%h_pop1.",1002901|1700101|1701601|%h_pop1,100,0,0,0
2563,131510,"You guessed it! The favorite is the undefeated\nOka Sho victor, %h_pop1.",1003001|1700101|1701601|%h_pop1,100,0,0,0
2564,131512,"The second favorite is the undefeated Oka Sho\nvictor, %h_pop2.",1003101|1700101|1701601|%h_pop2,100,0,0,0
2565,131512,"Now, introducing the second favorite. It's the\nundefeated Oka Sho victor,\n%h_pop2.",1003201|1700101|1701601|%h_pop2,100,0,0,0
2566,131512,"With more than enough skill to rival the top\npick, today's second favorite is the undefeated\nOka Sho victor, %h_pop2.",1003301|1700101|1701601|%h_pop2,100,0,0,0
2567,131512,"She might not be satisfied with this ranking,\nbut the second favorite is the undefeated Oka\nSho victor, %h_pop2.",%w_0.1|1003401|1700101|1701601|%h_pop2,100,0,0,0
2568,131513,"Now, introducing the second favorite. It's the\nundefeated Oka Sho victor,\n%h_pop2.",1003201|1700101|1701601|%h_pop2,100,0,0,0
2569,131513,"She might not be satisfied with this ranking,\nbut the second favorite is the undefeated Oka\nSho victor, %h_pop2.",%w_0.1|1003401|1700101|1701601|%h_pop2,100,0,0,0
2570,131514,"The third favorite is the undefeated Oka Sho\nvictor, %h_pop3.",%w_0.3|1003501|1700101|1701601|%h_pop3,100,0,0,0
2571,131514,"For the third favorite, we have the undefeated\nOka Sho victor, %h_pop3.",%w_0.3|1003601|1700101|1701601|%h_pop3,100,0,0,0
2572,131514,"With her sights firmly set on the top spots, the\nthird favorite is the undefeated Oka Sho victor,\n%h_pop3.",%w_0.3|1003701|1700101|1701601|%h_pop3,100,0,0,0
2573,131514,"With the popularity and the skills to back it\nup, it's the undefeated Oka Sho victor,\n%h_pop3, today's third\nfavorite.",%w_0.3|1003801|1700101|1701601|%h_pop3|1003802,100,0,0,0
2574,131515,"Now, here's the undisputed star of the show.\nIt's the undefeated Oka Sho victor,\n%h_pop1. She's the favorite to\nwin.",1003901|1700101|1701601|%h_pop1|1002802,100,0,0,0
2575,131515,"Waiting for the start with an air of dignity is\nthe undefeated Oka Sho victor and today's\nfavorite, %h_pop1.",%w_0.1|1003903|1700101|1701601|%h_pop1|1002802,100,0,0,0
2576,131515,"Carrying the hopes of all the fans crowding the\nstands, the favorite for today is the undefeated\nOka Sho victor, %h_pop1.",1003905|1700101|1701601|%h_pop1|1002802,100,0,0,0
2583,131516,"Taking her on is the undefeated Oka Sho\nvictor, %h_pop2. This should\nbe a showdown to remember.",1004001|1700101|1701601|%h_pop2|1004002,100,0,0,0
2584,131516,"The second favorite and undefeated Oka Sho\nvictor, %h_pop2, can certainly\nhold her own against today's top favorite.",1004003|1700101|1701601|%h_pop2|1004004,100,0,0,0
2585,131516,"Now, here's the second favorite. The\nundefeated Oka Sho victor,\n%h_pop2, is fully set on\nclinching victory.",1004005|1700101|1701601|%h_pop2|1004006,100,0,0,0
2586,131516,"Taking her on is the undefeated Oka Sho\nvictor, %h_pop2, who can\ncertainly hold her own against the favorite.",1004001|1700101|1701601|%h_pop2|1004004,100,0,0,0
2587,131516,"The second favorite and undefeated Oka Sho\nvictor, %h_pop2, is fully set on\nclinching victory.",1004003|1700101|1701601|%h_pop2|1004006,100,0,0,0
2588,131516,"Now, here's the second favorite. The\nundefeated Oka Sho victor,\n%h_pop2, should give us a\nshowdown to remember.",1004005|1700101|1701601|%h_pop2|1004002,100,0,0,0
2589,131516,"Taking her on is the undefeated Oka Sho\nvictor, %h_pop2, who is fully\nset on clinching victory.",1004001|1700101|1701601|%h_pop2|1004006,100,0,0,0
2590,131516,"The second favorite and undefeated Oka Sho\nvictor, %h_pop2, should give\nus a showdown to remember.",1004003|1700101|1701601|%h_pop2|1004002,100,0,0,0
2591,131516,"Now, here's the second favorite. The\nundefeated Oka Sho victor,\n%h_pop2, can certainly hold\nher own against today's top favorite.",1004005|1700101|1701601|%h_pop2|1004004,100,0,0,0
2592,131517,"The undefeated Oka Sho victor,\n%h_pop3, is currently the third\nfavorite. She's the hot pick of late!",%w_0.3|1700101|1701601|%h_pop3|1004101|1004102,100,0,0,0
2593,131517,"The undefeated Oka Sho victor,\n%h_pop3, is the third favorite.\nCan she overcome the odds?!",%w_0.3|1700101|1701601|%h_pop3|1004103|1004104,100,0,0,0
2595,131517,"The undefeated Oka Sho victor,\n%h_pop3, is currently the third\nfavorite. Can she overcome the odds?!",%w_0.3|1700101|1701601|%h_pop3|1004101|1004104,100,0,0,0
2596,131517,"The undefeated Oka Sho victor,\n%h_pop3, is the third favorite.\nHer superior ability is undeniable!",%w_0.3|1700101|1701601|%h_pop3|1004103|1004106,100,0,0,0
2598,131517,"The undefeated Oka Sho victor,\n%h_pop3, is currently the third\nfavorite. Her superior ability is undeniable!",%w_0.3|1700101|1701601|%h_pop3|1004101|1004106,100,0,0,0
2599,131517,"The undefeated Oka Sho victor,\n%h_pop3, is the third favorite.\nShe's the hot pick of late!",%w_0.3|1700101|1701601|%h_pop3|1004103|1004102,100,0,0,0
2601,131518,"All eyes are on the undefeated Oka Sho victor,\n%h_player, running in\n%p_waku_ban.",1088201|1700101|1701601|%h_player|%p_waku_ban,100,0,0,0
2602,131600,"The current favorite is the Shuka Sho marvel,\n%h_pop1.",1002701|1701701|%h_pop1,100,0,0,0
2603,131600,"The most popular athlete in this race is the\nShuka Sho marvel, %h_pop1.\nShe's the favorite to win.",1002801|1701701|%h_pop1|1002802,100,0,0,0
2604,131600,"Now, introducing the favorite to win. It's the\nShuka Sho marvel, %h_pop1.",1002901|1701701|%h_pop1,100,0,0,0
2605,131600,"You guessed it! The favorite is the Shuka Sho\nmarvel, %h_pop1.",1003001|1701701|%h_pop1,100,0,0,0
2606,131602,"The second favorite is the Shuka Sho marvel,\n%h_pop2.",1003101|1701701|%h_pop2,100,0,0,0
2607,131602,"Now, introducing the second favorite. It's the\nShuka Sho marvel, %h_pop2.",1003201|1701701|%h_pop2,100,0,0,0
2608,131602,"With more than enough skill to rival the top\npick, today's second favorite is the Shuka Sho\nmarvel, %h_pop2.",1003301|1701701|%h_pop2,100,0,0,0
2609,131602,"She might not be satisfied with this ranking,\nbut the second favorite is the Shuka Sho\nmarvel, %h_pop2.",%w_0.1|1003401|1701701|%h_pop2,100,0,0,0
2610,131603,"Now, introducing the second favorite. It's the\nShuka Sho marvel, %h_pop2.",1003201|1701701|%h_pop2,100,0,0,0
2611,131603,"She might not be satisfied with this ranking,\nbut the second favorite is the Shuka Sho\nmarvel, %h_pop2.",%w_0.1|1003401|1701701|%h_pop2,100,0,0,0
2612,131604,"The third favorite is the Shuka Sho marvel,\n%h_pop3.",%w_0.3|1003501|1701701|%h_pop3,100,0,0,0
2613,131604,"For the third favorite, we have the Shuka Sho\nmarvel, %h_pop3.",%w_0.3|1003601|1701701|%h_pop3,100,0,0,0
2614,131604,"With her sights firmly set on the top spots, the\nthird favorite is the Shuka Sho marvel,\n%h_pop3.",%w_0.3|1003701|1701701|%h_pop3,100,0,0,0
2615,131604,"With the popularity and the skills to back it\nup, it's the Shuka Sho marvel,\n%h_pop3, today's third\nfavorite.",%w_0.3|1003801|1701701|%h_pop3|1003802,100,0,0,0
2616,131605,"Now, here's the undisputed star of the show.\nIt's the Shuka Sho marvel,\n%h_pop1. She's the favorite to\nwin.",1003901|1701701|%h_pop1|1002802,100,0,0,0
2617,131605,"Waiting for the start with an air of dignity is\nthe Shuka Sho marvel and today's favorite,\n%h_pop1.",%w_0.1|1003903|1701701|%h_pop1|1002802,100,0,0,0
2618,131605,"Carrying the hopes of all the fans crowding the\nstands, the favorite for today is the Shuka Sho\nmarvel, %h_pop1.",1003905|1701701|%h_pop1|1002802,100,0,0,0
2625,131606,"Taking her on is the Shuka Sho marvel,\n%h_pop2. This should be a\nshowdown to remember.",1004001|1701701|%h_pop2|1004002,100,0,0,0
2626,131606,"The second favorite and Shuka Sho marvel,\n%h_pop2, can certainly hold\nher own against today's top favorite.",1004003|1701701|%h_pop2|1004004,100,0,0,0
2627,131606,"Now, here's the second favorite. The Shuka\nSho marvel, %h_pop2, is fully\nset on clinching victory.",1004005|1701701|%h_pop2|1004006,100,0,0,0
2628,131606,"Taking her on is the Shuka Sho marvel,\n%h_pop2, who can certainly\nhold her own against the favorite.",1004001|1701701|%h_pop2|1004004,100,0,0,0
2629,131606,"The second favorite and Shuka Sho marvel,\n%h_pop2, is fully set on\nclinching victory.",1004003|1701701|%h_pop2|1004006,100,0,0,0
2630,131606,"Now, here's the second favorite. The Shuka\nSho marvel, %h_pop2, should\ngive us a showdown to remember.",1004005|1701701|%h_pop2|1004002,100,0,0,0
2631,131606,"Taking her on is the Shuka Sho marvel,\n%h_pop2, who is fully set on\nclinching victory.",1004001|1701701|%h_pop2|1004006,100,0,0,0
2632,131606,"The second favorite and Shuka Sho marvel,\n%h_pop2, should give us a\nshowdown to remember.",1004003|1701701|%h_pop2|1004002,100,0,0,0
2633,131606,"Now, here's the second favorite. The Shuka\nSho marvel, %h_pop2, can\ncertainly hold her own against today's top\nfavorite.",1004005|1701701|%h_pop2|1004004,100,0,0,0
2634,131607,"The Shuka Sho marvel,\n%h_pop3, is currently the third\nfavorite. She's the hot pick of late!",%w_0.3|1701701|%h_pop3|1004101|1004102,100,0,0,0
2635,131607,"The Shuka Sho marvel,\n%h_pop3, is the third favorite.\nCan she overcome the odds?!",%w_0.3|1701701|%h_pop3|1004103|1004104,100,0,0,0
2637,131607,"The Shuka Sho marvel,\n%h_pop3, is currently the third\nfavorite. Can she overcome the odds?!",%w_0.3|1701701|%h_pop3|1004101|1004104,100,0,0,0
2638,131607,"The Shuka Sho marvel,\n%h_pop3, is the third favorite.\nHer superior ability is undeniable!",%w_0.3|1701701|%h_pop3|1004103|1004106,100,0,0,0
2640,131607,"The Shuka Sho marvel,\n%h_pop3, is currently the third\nfavorite. Her superior ability is undeniable!",%w_0.3|1701701|%h_pop3|1004101|1004106,100,0,0,0
2641,131607,"The Shuka Sho marvel,\n%h_pop3, is the third favorite.\nShe's the hot pick of late!",%w_0.3|1701701|%h_pop3|1004103|1004102,100,0,0,0
2643,131608,"All eyes are on the Shuka Sho marvel,\n%h_player, running in\n%p_waku_ban.",1088201|1701701|%h_player|%p_waku_ban,100,0,0,0
2644,131610,"The current favorite is the undefeated Shuka\nSho marvel, %h_pop1.",1002701|1700101|1701701|%h_pop1,100,0,0,0
2645,131610,"The most popular athlete in this race is the\nundefeated Shuka Sho marvel,\n%h_pop1. She's the favorite to\nwin.",1002801|1700101|1701701|%w_0.01|%h_pop1|1002802,100,0,0,0
2646,131610,"Now, introducing the favorite to win. It's the\nundefeated Shuka Sho marvel,\n%h_pop1.",1002901|1700101|1701701|%h_pop1,100,0,0,0
2647,131610,"You guessed it! The favorite is the undefeated\nShuka Sho marvel, %h_pop1.",1003001|1700101|1701701|%h_pop1,100,0,0,0
