id,factor_group_id,effect_id,target_type,value_1,value_2
6069,21037,4,41,210372,4
6070,21037,5,41,210372,5
6071,31028,1,4,12,0
6072,31028,1,5,12,0
6073,31028,2,4,24,0
6074,31028,2,5,24,0
6075,31028,3,4,36,0
6076,31028,3,5,36,0
6077,110002,1,41,911001,1
6078,110002,1,63,1,0
6079,110002,1,64,1,0
6080,110002,1,62,1,0
6081,110002,2,41,911001,2
6082,110002,2,63,2,0
6083,110002,2,64,1,0
6084,110002,2,62,1,0
6085,110002,3,41,911001,3
6086,110002,3,63,2,0
6087,110002,3,64,2,0
6088,110002,3,62,1,0
6089,110002,4,41,911001,3
6090,110002,4,63,2,0
6091,110002,4,64,2,0
6092,110002,4,62,2,0
6093,20409,1,41,204092,1
6094,20409,2,41,204092,2
6095,20409,3,41,204092,3
6096,20409,4,41,204092,4
6097,20409,5,41,204092,5
6098,20410,1,41,204102,1
6099,20410,2,41,204102,2
6100,20410,3,41,204102,3
6101,20410,4,41,204102,4
6102,20410,5,41,204102,5
6103,20411,1,41,204112,1
6104,20411,2,41,204112,2
6105,20411,3,41,204112,3
6106,20411,4,41,204112,4
6107,20411,5,41,204112,5
6108,111401,1,41,901141,1
6109,111401,1,65,1,0
6110,111401,1,63,1,0
6111,111401,1,61,1,0
6112,111401,2,41,901141,2
6113,111401,2,65,2,0
6114,111401,2,63,1,0
6115,111401,2,61,1,0
6116,111401,3,41,901141,3
6117,111401,3,65,2,0
6118,111401,3,63,2,0
6119,111401,3,61,1,0
6120,111401,4,41,901141,3
6121,111401,4,65,2,0
6122,111401,4,63,2,0
6123,111401,4,61,2,0
6124,20406,1,41,204062,1
6125,20406,2,41,204062,2
6126,20406,3,41,204062,3
6127,20406,4,41,204062,4
6128,20406,5,41,204062,5
6157,20401,1,41,204012,1
6158,20401,2,41,204012,2
6159,20401,3,41,204012,3
6160,20401,4,41,204012,4
6161,20401,5,41,204012,5
6162,100603,1,41,920061,1
6163,100603,1,64,1,0
6164,100603,1,61,1,0
6165,100603,1,63,1,0
6166,100603,2,41,920061,2
6167,100603,2,64,2,0
6168,100603,2,61,1,0
6169,100603,2,63,1,0
6170,100603,3,41,920061,3
6171,100603,3,64,2,0
6172,100603,3,61,2,0
6173,100603,3,63,1,0
6174,100603,4,41,920061,3
6175,100603,4,64,2,0
6176,100603,4,61,2,0
6177,100603,4,63,2,0
6178,20402,1,41,204022,1
6179,20402,2,41,204022,2
6180,20402,3,41,204022,3
6181,20402,4,41,204022,4
6182,20402,5,41,204022,5
6183,20408,1,41,204082,1
6184,20408,2,41,204082,2
6185,20408,3,41,204082,3
6186,20408,4,41,204082,4
6187,20408,5,41,204082,5
6188,104902,1,41,910491,1
6189,104902,1,63,1,0
6190,104902,1,61,1,0
6191,104902,1,64,1,0
6192,104902,2,41,910491,2
6193,104902,2,63,2,0
6194,104902,2,61,1,0
6195,104902,2,64,1,0
6196,104902,3,41,910491,3
6197,104902,3,63,2,0
6198,104902,3,61,2,0
6199,104902,3,64,1,0
6200,104902,4,41,910491,3
6201,104902,4,63,2,0
6202,104902,4,61,2,0
6203,104902,4,64,2,0
6204,111902,1,41,911191,1
6205,111902,1,61,2,0
6206,111902,1,62,1,0
6207,111902,2,41,911191,2
6208,111902,2,61,3,0
6209,111902,2,62,1,0
6210,111902,3,41,911191,3
6211,111902,3,61,4,0
6212,111902,3,62,1,0
6213,111902,4,41,911191,3
6214,111902,4,61,4,0
6215,111902,4,62,2,0
6216,113501,1,41,901351,1
6217,113501,1,64,2,0
6218,113501,1,62,1,0
6219,113501,2,41,901351,2
6220,113501,2,64,3,0
6221,113501,2,62,1,0
6222,113501,3,41,901351,3
6223,113501,3,64,4,0
6224,113501,3,62,1,0
6225,113501,4,41,901351,3
6226,113501,4,64,4,0
6227,113501,4,62,2,0
6228,20412,1,41,204122,1
6229,20412,2,41,204122,2
6230,20412,3,41,204122,3
6231,20412,4,41,204122,4
6232,20412,5,41,204122,5
6233,31029,1,1,12,0
6234,31029,1,4,12,0
6235,31029,2,1,24,0
6236,31029,2,4,24,0
6237,31029,3,1,36,0
6238,31029,3,4,36,0
6239,106302,1,41,910631,1
6240,106302,1,63,1,0
6241,106302,1,62,1,0
6242,106302,1,64,1,0
6243,106302,2,41,910631,2
6244,106302,2,63,2,0
6245,106302,2,62,1,0
6246,106302,2,64,1,0
6247,106302,3,41,910631,3
6248,106302,3,63,2,0
6249,106302,3,62,2,0
6250,106302,3,64,1,0
6251,106302,4,41,910631,3
6252,106302,4,63,2,0
6253,106302,4,62,2,0
6254,106302,4,64,2,0
6255,107602,1,41,910761,1
6256,107602,1,64,2,0
6257,107602,1,62,1,0
6258,107602,2,41,910761,2
6259,107602,2,64,3,0
6260,107602,2,62,1,0
6261,107602,3,41,910761,3
6262,107602,3,64,4,0
6263,107602,3,62,1,0
6264,107602,4,41,910761,3
6265,107602,4,64,4,0
6266,107602,4,62,2,0
6267,20403,1,41,204032,1
6268,20403,2,41,204032,2
6269,20403,3,41,204032,3
6270,20403,4,41,204032,4
6271,20403,5,41,204032,5
6272,20404,1,41,204042,1
6273,20404,2,41,204042,2
6274,20404,3,41,204042,3
6275,20404,4,41,204042,4
6276,20404,5,41,204042,5
6277,20407,1,41,204072,1
6278,20407,2,41,204072,2
6279,20407,3,41,204072,3
6280,20407,4,41,204072,4
6281,20407,5,41,204072,5
6282,20414,1,41,204142,1
6283,20414,2,41,204142,2
6284,20414,3,41,204142,3
6285,20414,4,41,204142,4
6286,20414,5,41,204142,5
6287,20416,1,41,204162,1
6288,20416,2,41,204162,2
6289,20416,3,41,204162,3
6290,20416,4,41,204162,4
6291,20416,5,41,204162,5
6292,112402,1,41,911241,1
6293,112402,1,64,2,0
6294,112402,1,63,1,0
6295,112402,2,41,911241,2
6296,112402,2,64,3,0
6297,112402,2,63,1,0
6298,112402,3,41,911241,3
6299,112402,3,64,4,0
6300,112402,3,63,1,0
6301,112402,4,41,911241,3
6302,112402,4,64,4,0
6303,112402,4,63,2,0
6304,20413,1,41,204132,1
6305,20413,2,41,204132,2
6306,20413,3,41,204132,3
6307,20413,4,41,204132,4
6308,20413,5,41,204132,5
6309,113701,1,41,901371,1
6310,113701,1,61,1,0
6311,113701,1,65,1,0
6312,113701,1,64,1,0
6313,113701,2,41,901371,2
6314,113701,2,61,2,0
6315,113701,2,65,1,0
6316,113701,2,64,1,0
6317,113701,3,41,901371,3
6318,113701,3,61,2,0
6319,113701,3,65,2,0
6320,113701,3,64,1,0
6321,113701,4,41,901371,3
6322,113701,4,61,2,0
6323,113701,4,65,2,0
6324,113701,4,64,2,0
6325,101003,1,41,920101,1
6326,101003,1,64,2,0
6327,101003,1,63,1,0
6328,101003,2,41,920101,2
6329,101003,2,64,3,0
6330,101003,2,63,1,0
6331,101003,3,41,920101,3
6332,101003,3,64,4,0
6333,101003,3,63,1,0
6334,101003,4,41,920101,3
6335,101003,4,64,4,0
6336,101003,4,63,2,0
6349,20415,1,41,204152,1
6350,20415,2,41,204152,2
6351,20415,3,41,204152,3
6352,20415,4,41,204152,4
6353,20415,5,41,204152,5
6354,20417,1,41,204172,1
6355,20417,2,41,204172,2
6356,20417,3,41,204172,3
6357,20417,4,41,204172,4
6358,20417,5,41,204172,5
6359,20420,1,41,204202,1
6360,20420,2,41,204202,2
6361,20420,3,41,204202,3
6362,20420,4,41,204202,4
6363,20420,5,41,204202,5
6364,110301,1,41,901031,1
6365,110301,1,65,2,0
6366,110301,1,63,1,0
6367,110301,2,41,901031,2
6368,110301,2,65,3,0
6369,110301,2,63,1,0
6370,110301,3,41,901031,3
6371,110301,3,65,4,0
6372,110301,3,63,1,0
6373,110301,4,41,901031,3
6374,110301,4,65,4,0
6375,110301,4,63,2,0
6376,110202,1,41,911021,1
6377,110202,1,62,1,0
6378,110202,1,63,1,0
6379,110202,1,64,1,0
6380,110202,2,41,911021,2
6381,110202,2,62,2,0
6382,110202,2,63,1,0
6383,110202,2,64,1,0
6384,110202,3,41,911021,3
6385,110202,3,62,2,0
6386,110202,3,63,2,0
6387,110202,3,64,1,0
6388,110202,4,41,911021,3
6389,110202,4,62,2,0
6390,110202,4,63,2,0
6391,110202,4,64,2,0
6392,10036,1,5,3,0
6393,10036,1,41,204233,1
6394,10036,2,5,6,0
6395,10036,2,41,204233,1
6396,10036,3,5,9,0
6397,10036,3,41,204233,1
6398,10037,1,5,3,0
6399,10037,1,41,204243,1
6400,10037,2,5,6,0
6401,10037,2,41,204243,1
6402,10037,3,5,9,0
6403,10037,3,41,204243,1
6404,112901,1,41,901291,1
6405,112901,1,63,1,0
6406,112901,1,62,1,0
6407,112901,1,61,1,0
6408,112901,2,41,901291,2
6409,112901,2,63,2,0
6410,112901,2,62,1,0
6411,112901,2,61,1,0
6412,112901,3,41,901291,3
6413,112901,3,63,2,0
6414,112901,3,62,2,0
6415,112901,3,61,1,0
6416,112901,4,41,901291,3
6417,112901,4,63,2,0
6418,112901,4,62,2,0
6419,112901,4,61,2,0
6420,20418,1,41,204182,1
6421,20418,2,41,204182,2
6422,20418,3,41,204182,3
6423,20418,4,41,204182,4
6424,20418,5,41,204182,5
6425,20419,1,41,204192,1
6426,20419,2,41,204192,2
6427,20419,3,41,204192,3
6428,20419,4,41,204192,4
6429,20419,5,41,204192,5
6430,20423,1,41,204233,1
6431,20423,2,41,204233,2
6432,20423,3,41,204233,3
6433,20423,4,41,204233,4
6434,20423,5,41,204233,5
6435,20424,1,41,204243,1
6436,20424,2,41,204243,2
6437,20424,3,41,204243,3
6438,20424,4,41,204243,4
6439,20424,5,41,204243,5
6440,20421,1,41,204212,1
6441,20421,2,41,204212,2
6442,20421,3,41,204212,3
6443,20421,4,41,204212,4
6444,20421,5,41,204212,5
6445,20422,1,41,204222,1
6446,20422,2,41,204222,2
6447,20422,3,41,204222,3
6448,20422,4,41,204222,4
6449,20422,5,41,204222,5
6450,21038,1,41,210382,1
6451,21038,2,41,210382,2
6452,21038,3,41,210382,3
6453,21038,4,41,210382,4
6454,21038,5,41,210382,5
6455,113202,1,41,911321,1
6456,113202,1,62,1,0
6457,113202,1,64,1,0
6458,113202,1,65,1,0
6459,113202,2,41,911321,2
6460,113202,2,62,2,0
6461,113202,2,64,1,0
6462,113202,2,65,1,0
6463,113202,3,41,911321,3
6464,113202,3,62,2,0
6465,113202,3,64,2,0
6466,113202,3,65,1,0
6467,113202,4,41,911321,3
6468,113202,4,62,2,0
6469,113202,4,64,2,0
6470,113202,4,65,2,0
6471,20430,1,41,204302,1
6472,20430,2,41,204302,2
6473,20430,3,41,204302,3
6474,20430,4,41,204302,4
6475,20430,5,41,204302,5
6476,114301,1,41,901431,1
6477,114301,1,64,1,0
6478,114301,1,65,1,0
6479,114301,1,62,1,0
6480,114301,2,41,901431,2
6481,114301,2,64,2,0
6482,114301,2,65,1,0
6483,114301,2,62,1,0
6484,114301,3,41,901431,3
6485,114301,3,64,2,0
6486,114301,3,65,2,0
6487,114301,3,62,1,0
6488,114301,4,41,901431,3
6489,114301,4,64,2,0
6490,114301,4,65,2,0
6491,114301,4,62,2,0
6492,104103,1,41,920411,1
6493,104103,1,63,1,0
6494,104103,1,61,1,0
6495,104103,1,65,1,0
6496,104103,2,41,920411,2
6497,104103,2,63,2,0
6498,104103,2,61,1,0
6499,104103,2,65,1,0
6500,104103,3,41,920411,3
6501,104103,3,63,2,0
6502,104103,3,61,2,0
6503,104103,3,65,1,0
6504,104103,4,41,920411,3
6505,104103,4,63,2,0
6506,104103,4,61,2,0
6507,104103,4,65,2,0
6524,20431,1,41,204312,1
6525,20431,2,41,204312,2
6526,20431,3,41,204312,3
6527,20431,4,41,204312,4
6528,20431,5,41,204312,5
6529,20432,1,41,204322,1
6530,20432,2,41,204322,2
6531,20432,3,41,204322,3
6532,20432,4,41,204322,4
6533,20432,5,41,204322,5
6534,113001,1,41,901301,1
6535,113001,1,65,1,0
6536,113001,1,63,1,0
6537,113001,1,64,1,0
6538,113001,2,41,901301,2
6539,113001,2,65,2,0
6540,113001,2,63,1,0
6541,113001,2,64,1,0
6542,113001,3,41,901301,3
6543,113001,3,65,2,0
6544,113001,3,63,2,0
6545,113001,3,64,1,0
6546,113001,4,41,901301,3
6547,113001,4,65,2,0
6548,113001,4,63,2,0
6549,113001,4,64,2,0
6550,20427,1,41,204272,1
6551,20427,2,41,204272,2
6552,20427,3,41,204272,3
6553,20427,4,41,204272,4
6554,20427,5,41,204272,5
6555,20428,1,41,204282,1
6556,20428,2,41,204282,2
6557,20428,3,41,204282,3
6558,20428,4,41,204282,4
6559,20428,5,41,204282,5
6560,108202,1,41,910821,1
6561,108202,1,65,2,0
6562,108202,1,61,1,0
6563,108202,2,41,910821,2
6564,108202,2,65,3,0
6565,108202,2,61,1,0
6566,108202,3,41,910821,3
6567,108202,3,65,4,0
6568,108202,3,61,1,0
6569,108202,4,41,910821,3
6570,108202,4,65,4,0
6571,108202,4,61,2,0
6572,111801,1,41,901181,1
6573,111801,1,65,1,0
6574,111801,1,61,1,0
6575,111801,1,64,1,0
6576,111801,2,41,901181,2
6577,111801,2,65,2,0
6578,111801,2,61,1,0
6579,111801,2,64,1,0
6580,111801,3,41,901181,3
6581,111801,3,65,2,0
6582,111801,3,61,2,0
6583,111801,3,64,1,0
6584,111801,4,41,901181,3
6585,111801,4,65,2,0
6586,111801,4,61,2,0
6587,111801,4,64,2,0
6588,100503,1,41,920051,1
6589,100503,1,64,1,0
6590,100503,1,62,1,0
6591,100503,1,65,1,0
6592,100503,2,41,920051,2
6593,100503,2,64,2,0
6594,100503,2,62,1,0
6595,100503,2,65,1,0
6596,100503,3,41,920051,3
6597,100503,3,64,2,0
6598,100503,3,62,2,0
6599,100503,3,65,1,0
6600,100503,4,41,920051,3
6601,100503,4,64,2,0
6602,100503,4,62,2,0
6603,100503,4,65,2,0
6604,109402,1,41,910941,1
6605,109402,1,64,1,0
6606,109402,1,63,1,0
6607,109402,1,62,1,0
6608,109402,2,41,910941,2
6609,109402,2,64,2,0
6610,109402,2,63,1,0
6611,109402,2,62,1,0
6612,109402,3,41,910941,3
6613,109402,3,64,2,0
6614,109402,3,63,2,0
6615,109402,3,62,1,0
6616,109402,4,41,910941,3
6617,109402,4,64,2,0
6618,109402,4,63,2,0
6619,109402,4,62,2,0
6620,20434,1,41,204342,1
6621,20434,2,41,204342,2
6622,20434,3,41,204342,3
6623,20434,4,41,204342,4
6624,20434,5,41,204342,5
6625,20435,1,41,204352,1
6626,20435,2,41,204352,2
6627,20435,3,41,204352,3
6628,20435,4,41,204352,4
6629,20435,5,41,204352,5
6630,20436,1,41,204362,1
6631,20436,2,41,204362,2
6632,20436,3,41,204362,3
6633,20436,4,41,204362,4
6634,20436,5,41,204362,5
6635,20437,1,41,204372,1
6636,20437,2,41,204372,2
6637,20437,3,41,204372,3
6638,20437,4,41,204372,4
6639,20437,5,41,204372,5
6640,111201,1,41,901121,1
6641,111201,1,64,2,0
6642,111201,1,65,1,0
6643,111201,2,41,901121,2
6644,111201,2,64,3,0
6645,111201,2,65,1,0
6646,111201,3,41,901121,3
6647,111201,3,64,4,0
6648,111201,3,65,1,0
6649,111201,4,41,901121,3
6650,111201,4,64,4,0
6651,111201,4,65,2,0
6652,20433,1,41,204332,1
6653,20433,2,41,204332,2
6654,20433,3,41,204332,3
6655,20433,4,41,204332,4
6656,20433,5,41,204332,5
6657,20441,1,41,204412,1
6658,20441,2,41,204412,2
6659,20441,3,41,204412,3
6660,20441,4,41,204412,4
6661,20441,5,41,204412,5
6662,113601,1,41,901361,1
6663,113601,1,65,1,0
6664,113601,1,61,1,0
6665,113601,1,64,1,0
6666,113601,2,41,901361,2
6667,113601,2,65,2,0
6668,113601,2,61,1,0
6669,113601,2,64,1,0
6670,113601,3,41,901361,3
6671,113601,3,65,2,0
6672,113601,3,61,2,0
6673,113601,3,64,1,0
6674,113601,4,41,901361,3
6675,113601,4,65,2,0
6676,113601,4,61,2,0
6677,113601,4,64,2,0
6678,102503,1,41,920251,1
6679,102503,1,63,1,0
6680,102503,1,65,1,0
6681,102503,1,64,1,0
6682,102503,2,41,920251,2
6683,102503,2,63,2,0
6684,102503,2,65,1,0
6685,102503,2,64,1,0
6686,102503,3,41,920251,3
6687,102503,3,63,2,0
6688,102503,3,65,2,0
6689,102503,3,64,1,0
6690,102503,4,41,920251,3
6691,102503,4,63,2,0
6692,102503,4,65,2,0
6693,102503,4,64,2,0
6694,111602,1,41,911161,1
6695,111602,1,64,1,0
6696,111602,1,65,1,0
6697,111602,1,63,1,0
6698,111602,2,41,911161,2
6699,111602,2,64,2,0
6700,111602,2,65,1,0
6701,111602,2,63,1,0
6702,111602,3,41,911161,3
6703,111602,3,64,2,0
6704,111602,3,65,2,0
6705,111602,3,63,1,0
6706,111602,4,41,911161,3
6707,111602,4,64,2,0
6708,111602,4,65,2,0
6709,111602,4,63,2,0
6710,20443,1,41,204432,1
6711,20443,2,41,204432,2
6712,20443,3,41,204432,3
6713,20443,4,41,204432,4
6714,20443,5,41,204432,5
6715,20444,1,41,204442,1
6716,20444,2,41,204442,2
6717,20444,3,41,204442,3
6718,20444,4,41,204442,4
6719,20444,5,41,204442,5
6720,20429,1,41,204293,1
6721,20429,2,41,204293,2
6722,20429,3,41,204293,3
6723,20429,4,41,204293,4
6724,20429,5,41,204293,5
6725,20438,1,41,204382,1
6726,20438,2,41,204382,2
6727,20438,3,41,204382,3
6728,20438,4,41,204382,4
6729,20438,5,41,204382,5
6730,20446,1,41,204462,1
6731,20446,2,41,204462,2
6732,20446,3,41,204462,3
6733,20446,4,41,204462,4
6734,20446,5,41,204462,5
6747,107703,1,41,920771,1
6748,107703,1,65,1,0
6749,107703,1,63,1,0
6750,107703,1,62,1,0
6751,107703,2,41,920771,2
6752,107703,2,65,2,0
6753,107703,2,63,1,0
6754,107703,2,62,1,0
6755,107703,3,41,920771,3
6756,107703,3,65,2,0
6757,107703,3,63,2,0
6758,107703,3,62,1,0
6759,107703,4,41,920771,3
6760,107703,4,65,2,0
6761,107703,4,63,2,0
6762,107703,4,62,2,0
6763,20439,1,41,204392,1
6764,20439,2,41,204392,2
6765,20439,3,41,204392,3
6766,20439,4,41,204392,4
6767,20439,5,41,204392,5
6768,20447,1,41,204472,1
6769,20447,2,41,204472,2
6770,20447,3,41,204472,3
6771,20447,4,41,204472,4
6772,20447,5,41,204472,5
6773,21039,1,41,210392,1
6774,21039,2,41,210392,2
6775,21039,3,41,210392,3
6776,21039,4,41,210392,4
6777,21039,5,41,210392,5
6778,31030,1,3,12,0
6779,31030,1,4,12,0
6780,31030,2,3,24,0
6781,31030,2,4,24,0
6782,31030,3,3,36,0
6783,31030,3,4,36,0
6784,113401,1,41,901341,1
6785,113401,1,65,1,0
6786,113401,1,62,1,0
6787,113401,1,64,1,0
6788,113401,2,41,901341,2
6789,113401,2,65,2,0
6790,113401,2,62,1,0
6791,113401,2,64,1,0
6792,113401,3,41,901341,3
6793,113401,3,65,2,0
6794,113401,3,62,2,0
6795,113401,3,64,1,0
6796,113401,4,41,901341,3
6797,113401,4,65,2,0
6798,113401,4,62,2,0
6799,113401,4,64,2,0
