id,mission_type,condition_type,condition_value_1,condition_value_2,condition_value_3,condition_value_4,condition_num,step_group_id,step_order,disp_order,item_category,item_id,item_num,event_id,date_check_flg,transition_type,start_date,end_date
606805,6,100056,1051,0,0,0,1,3054,1,319,55,106805,1,0,1,10001,2022/04/11 12:00:00,2050/01/01 4:59:59
606901,6,500001,41072004,0,0,0,1,314,1,320,55,106901,1,0,1,50003,2022/04/19 12:00:00,2050/01/01 4:59:59
606902,6,600013,1072,0,0,0,10000000,315,1,321,55,106902,1,0,1,10001,2022/04/19 12:00:00,2050/01/01 4:59:59
606903,6,600013,1072,0,0,0,50000000,315,2,321,55,106903,1,0,1,10001,2022/04/19 12:00:00,2050/01/01 4:59:59
606904,6,600013,1072,0,0,0,100000000,315,3,321,55,106904,1,0,1,10001,2022/04/19 12:00:00,2050/01/01 4:59:59
606905,6,100056,1072,0,0,0,1,3055,1,322,55,106905,1,0,1,10001,2022/04/19 12:00:00,2050/01/01 4:59:59
607001,6,500001,41031004,0,0,0,1,316,1,323,55,107001,1,0,1,50003,2022/05/10 12:00:00,2050/01/01 4:59:59
607002,6,600013,1031,0,0,0,10000000,317,1,324,55,107002,1,0,1,10001,2022/05/10 12:00:00,2050/01/01 4:59:59
607003,6,600013,1031,0,0,0,50000000,317,2,324,55,107003,1,0,1,10001,2022/05/10 12:00:00,2050/01/01 4:59:59
607004,6,600013,1031,0,0,0,100000000,317,3,324,55,107004,1,0,1,10001,2022/05/10 12:00:00,2050/01/01 4:59:59
607005,6,100056,1031,0,0,0,1,3056,1,325,55,107005,1,0,1,10001,2022/05/10 12:00:00,2050/01/01 4:59:59
607101,6,500001,41064004,0,0,0,1,318,1,326,55,107101,1,0,1,50003,2022/05/20 12:00:00,2050/01/01 4:59:59
607102,6,600013,1064,0,0,0,10000000,319,1,327,55,107102,1,0,1,10001,2022/05/20 12:00:00,2050/01/01 4:59:59
607103,6,600013,1064,0,0,0,50000000,319,2,327,55,107103,1,0,1,10001,2022/05/20 12:00:00,2050/01/01 4:59:59
607104,6,600013,1064,0,0,0,100000000,319,3,327,55,107104,1,0,1,10001,2022/05/20 12:00:00,2050/01/01 4:59:59
607105,6,100056,1064,0,0,0,1,3057,1,328,55,107105,1,0,1,10001,2022/05/20 12:00:00,2050/01/01 4:59:59
607201,6,500001,41034004,0,0,0,1,320,1,329,55,107201,1,0,1,50003,2022/06/10 12:00:00,2050/01/01 4:59:59
607202,6,600013,1034,0,0,0,10000000,321,1,330,55,107202,1,0,1,10001,2022/06/10 12:00:00,2050/01/01 4:59:59
607203,6,600013,1034,0,0,0,50000000,321,2,330,55,107203,1,0,1,10001,2022/06/10 12:00:00,2050/01/01 4:59:59
607204,6,600013,1034,0,0,0,100000000,321,3,330,55,107204,1,0,1,10001,2022/06/10 12:00:00,2050/01/01 4:59:59
607205,6,100056,1034,0,0,0,1,3058,1,331,55,107205,1,0,1,10001,2022/06/10 12:00:00,2050/01/01 4:59:59
607301,6,500001,41044004,0,0,0,1,322,1,332,55,107301,1,0,1,50003,2022/06/20 12:00:00,2050/01/01 4:59:59
607302,6,600013,1044,0,0,0,10000000,323,1,333,55,107302,1,0,1,10001,2022/06/20 12:00:00,2050/01/01 4:59:59
607303,6,600013,1044,0,0,0,50000000,323,2,333,55,107303,1,0,1,10001,2022/06/20 12:00:00,2050/01/01 4:59:59
607304,6,600013,1044,0,0,0,100000000,323,3,333,55,107304,1,0,1,10001,2022/06/20 12:00:00,2050/01/01 4:59:59
607305,6,100056,1044,0,0,0,1,3059,1,334,55,107305,1,0,1,10001,2022/06/20 12:00:00,2050/01/01 4:59:59
607401,6,500001,41036004,0,0,0,1,324,1,335,55,107401,1,0,1,50003,2022/07/11 12:00:00,2050/01/01 4:59:59
607402,6,600013,1036,0,0,0,10000000,325,1,336,55,107402,1,0,1,10001,2022/07/11 12:00:00,2050/01/01 4:59:59
607403,6,600013,1036,0,0,0,50000000,325,2,336,55,107403,1,0,1,10001,2022/07/11 12:00:00,2050/01/01 4:59:59
607404,6,600013,1036,0,0,0,100000000,325,3,336,55,107404,1,0,1,10001,2022/07/11 12:00:00,2050/01/01 4:59:59
607405,6,100056,1036,0,0,0,1,3060,1,337,55,107405,1,0,1,10001,2022/07/11 12:00:00,2050/01/01 4:59:59
607501,6,500001,41053004,0,0,0,1,326,1,338,55,107501,1,0,1,50003,2022/08/10 12:00:00,2050/01/01 4:59:59
607502,6,600013,1053,0,0,0,10000000,327,1,339,55,107502,1,0,1,10001,2022/08/10 12:00:00,2050/01/01 4:59:59
607503,6,600013,1053,0,0,0,50000000,327,2,339,55,107503,1,0,1,10001,2022/08/10 12:00:00,2050/01/01 4:59:59
607504,6,600013,1053,0,0,0,100000000,327,3,339,55,107504,1,0,1,10001,2022/08/10 12:00:00,2050/01/01 4:59:59
607505,6,100056,1053,0,0,0,1,3061,1,340,55,107505,1,0,1,10001,2022/08/10 12:00:00,2050/01/01 4:59:59
607601,6,500001,41098004,0,0,0,1,328,1,341,55,107601,1,0,1,50003,2022/08/19 12:00:00,2050/01/01 4:59:59
607602,6,600013,1098,0,0,0,10000000,329,1,342,55,107602,1,0,1,10001,2022/08/19 12:00:00,2050/01/01 4:59:59
607603,6,600013,1098,0,0,0,50000000,329,2,342,55,107603,1,0,1,10001,2022/08/19 12:00:00,2050/01/01 4:59:59
607604,6,600013,1098,0,0,0,100000000,329,3,342,55,107604,1,0,1,10001,2022/08/19 12:00:00,2050/01/01 4:59:59
607605,6,100056,1098,0,0,0,1,3062,1,343,55,107605,1,0,1,10001,2022/08/19 12:00:00,2050/01/01 4:59:59
607701,6,500001,41029004,0,0,0,1,330,1,344,55,107701,1,0,1,50003,2022/09/12 12:00:00,2050/01/01 4:59:59
607702,6,600013,1029,0,0,0,10000000,331,1,345,55,107702,1,0,1,10001,2022/09/12 12:00:00,2050/01/01 4:59:59
607703,6,600013,1029,0,0,0,50000000,331,2,345,55,107703,1,0,1,10001,2022/09/12 12:00:00,2050/01/01 4:59:59
607704,6,600013,1029,0,0,0,100000000,331,3,345,55,107704,1,0,1,10001,2022/09/12 12:00:00,2050/01/01 4:59:59
607705,6,100056,1029,0,0,0,1,3063,1,346,55,107705,1,0,1,10001,2022/09/12 12:00:00,2050/01/01 4:59:59
607801,6,500001,41042004,0,0,0,1,332,1,347,55,107801,1,0,1,50003,2022/09/20 12:00:00,2050/01/01 4:59:59
607802,6,600013,1042,0,0,0,10000000,333,1,348,55,107802,1,0,1,10001,2022/09/20 12:00:00,2050/01/01 4:59:59
607803,6,600013,1042,0,0,0,50000000,333,2,348,55,107803,1,0,1,10001,2022/09/20 12:00:00,2050/01/01 4:59:59
607804,6,600013,1042,0,0,0,100000000,333,3,348,55,107804,1,0,1,10001,2022/09/20 12:00:00,2050/01/01 4:59:59
607805,6,100056,1042,0,0,0,1,3064,1,349,55,107805,1,0,1,10001,2022/09/20 12:00:00,2050/01/01 4:59:59
607901,6,500001,41087004,0,0,0,1,334,1,350,55,107901,1,0,1,50003,2022/10/11 12:00:00,2050/01/01 4:59:59
607902,6,600013,1087,0,0,0,10000000,335,1,351,55,107902,1,0,1,10001,2022/10/11 12:00:00,2050/01/01 4:59:59
607903,6,600013,1087,0,0,0,50000000,335,2,351,55,107903,1,0,1,10001,2022/10/11 12:00:00,2050/01/01 4:59:59
607904,6,600013,1087,0,0,0,100000000,335,3,351,55,107904,1,0,1,10001,2022/10/11 12:00:00,2050/01/01 4:59:59
607905,6,100056,1087,0,0,0,1,3065,1,352,55,107905,1,0,1,10001,2022/10/11 12:00:00,2050/01/01 4:59:59
608001,6,500001,41078004,0,0,0,1,336,1,353,55,108001,1,0,1,50003,2022/10/19 12:00:00,2050/01/01 4:59:59
608002,6,600013,1078,0,0,0,10000000,337,1,354,55,108002,1,0,1,10001,2022/10/19 12:00:00,2050/01/01 4:59:59
608003,6,600013,1078,0,0,0,50000000,337,2,354,55,108003,1,0,1,10001,2022/10/19 12:00:00,2050/01/01 4:59:59
608004,6,600013,1078,0,0,0,100000000,337,3,354,55,108004,1,0,1,10001,2022/10/19 12:00:00,2050/01/01 4:59:59
608005,6,100056,1078,0,0,0,1,3066,1,355,55,108005,1,0,1,10001,2022/10/19 12:00:00,2050/01/01 4:59:59
608101,6,500001,41049004,0,0,0,1,338,1,356,55,108101,1,0,1,50003,2022/11/09 12:00:00,2050/01/01 4:59:59
608102,6,600013,1049,0,0,0,10000000,339,1,357,55,108102,1,0,1,10001,2022/11/09 12:00:00,2050/01/01 4:59:59
608103,6,600013,1049,0,0,0,50000000,339,2,357,55,108103,1,0,1,10001,2022/11/09 12:00:00,2050/01/01 4:59:59
608104,6,600013,1049,0,0,0,100000000,339,3,357,55,108104,1,0,1,10001,2022/11/09 12:00:00,2050/01/01 4:59:59
608105,6,100056,1049,0,0,0,1,3067,1,358,55,108105,1,0,1,10001,2022/11/09 12:00:00,2050/01/01 4:59:59
608201,6,500001,41100004,0,0,0,1,340,1,359,55,108201,1,0,1,50003,2022/11/17 12:00:00,2050/01/01 4:59:59
608202,6,600013,1100,0,0,0,10000000,341,1,360,55,108202,1,0,1,10001,2022/11/17 12:00:00,2050/01/01 4:59:59
608203,6,600013,1100,0,0,0,50000000,341,2,360,55,108203,1,0,1,10001,2022/11/17 12:00:00,2050/01/01 4:59:59
608204,6,600013,1100,0,0,0,100000000,341,3,360,55,108204,1,0,1,10001,2022/11/17 12:00:00,2050/01/01 4:59:59
608205,6,100056,1100,0,0,0,1,3068,1,361,55,108205,1,0,1,10001,2022/11/17 12:00:00,2050/01/01 4:59:59
608301,6,500001,41047004,0,0,0,1,342,1,362,55,108301,1,0,1,50003,2022/12/12 12:00:00,2050/01/01 4:59:59
608302,6,600013,1047,0,0,0,10000000,343,1,363,55,108302,1,0,1,10001,2022/12/12 12:00:00,2050/01/01 4:59:59
608303,6,600013,1047,0,0,0,50000000,343,2,363,55,108303,1,0,1,10001,2022/12/12 12:00:00,2050/01/01 4:59:59
608304,6,600013,1047,0,0,0,100000000,343,3,363,55,108304,1,0,1,10001,2022/12/12 12:00:00,2050/01/01 4:59:59
608305,6,100056,1047,0,0,0,1,3069,1,364,55,108305,1,0,1,10001,2022/12/12 12:00:00,2050/01/01 4:59:59
608401,6,500001,41099004,0,0,0,1,344,1,365,55,108401,1,0,1,50003,2023/01/10 12:00:00,2050/01/01 4:59:59
608402,6,600013,1099,0,0,0,10000000,345,1,366,55,108402,1,0,1,10001,2023/01/10 12:00:00,2050/01/01 4:59:59
608403,6,600013,1099,0,0,0,50000000,345,2,366,55,108403,1,0,1,10001,2023/01/10 12:00:00,2050/01/01 4:59:59
608404,6,600013,1099,0,0,0,100000000,345,3,366,55,108404,1,0,1,10001,2023/01/10 12:00:00,2050/01/01 4:59:59
608405,6,100056,1099,0,0,0,1,3070,1,367,55,108405,1,0,1,10001,2023/01/10 12:00:00,2050/01/01 4:59:59
608501,6,500001,41065004,0,0,0,1,346,1,368,55,108501,1,0,1,50003,2023/01/20 12:00:00,2050/01/01 4:59:59
608502,6,600013,1065,0,0,0,10000000,347,1,369,55,108502,1,0,1,10001,2023/01/20 12:00:00,2050/01/01 4:59:59
608503,6,600013,1065,0,0,0,50000000,347,2,369,55,108503,1,0,1,10001,2023/01/20 12:00:00,2050/01/01 4:59:59
608504,6,600013,1065,0,0,0,100000000,347,3,369,55,108504,1,0,1,10001,2023/01/20 12:00:00,2050/01/01 4:59:59
608505,6,100056,1065,0,0,0,1,3071,1,370,55,108505,1,0,1,10001,2023/01/20 12:00:00,2050/01/01 4:59:59
608601,6,500001,41043004,0,0,0,1,348,1,371,55,108601,1,0,1,50003,2023/02/13 12:00:00,2050/01/01 4:59:59
608602,6,600013,1043,0,0,0,10000000,349,1,372,55,108602,1,0,1,10001,2023/02/13 12:00:00,2050/01/01 4:59:59
608603,6,600013,1043,0,0,0,50000000,349,2,372,55,108603,1,0,1,10001,2023/02/13 12:00:00,2050/01/01 4:59:59
608604,6,600013,1043,0,0,0,100000000,349,3,372,55,108604,1,0,1,10001,2023/02/13 12:00:00,2050/01/01 4:59:59
608605,6,100056,1043,0,0,0,1,3072,1,373,55,108605,1,0,1,10001,2023/02/13 12:00:00,2050/01/01 4:59:59
608701,6,500001,41057004,0,0,0,1,350,1,374,55,108701,1,0,1,50003,2023/02/24 12:00:00,2050/01/01 4:59:59
608702,6,600013,1057,0,0,0,10000000,351,1,375,55,108702,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
608703,6,600013,1057,0,0,0,50000000,351,2,375,55,108703,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
608704,6,600013,1057,0,0,0,100000000,351,3,375,55,108704,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
608705,6,100056,1057,0,0,0,1,3073,1,376,55,108705,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
608801,6,500001,41066004,0,0,0,1,352,1,377,55,108801,1,0,1,50003,2023/02/24 12:00:00,2050/01/01 4:59:59
608802,6,600013,1066,0,0,0,10000000,353,1,378,55,108802,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
608803,6,600013,1066,0,0,0,50000000,353,2,378,55,108803,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
608804,6,600013,1066,0,0,0,100000000,353,3,378,55,108804,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
608805,6,100056,1066,0,0,0,1,3074,1,379,55,108805,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
608901,6,500001,41085004,0,0,0,1,354,1,380,55,108901,1,0,1,50003,2023/03/10 12:00:00,2050/01/01 4:59:59
608902,6,600013,1085,0,0,0,10000000,355,1,381,55,108902,1,0,1,10001,2023/03/10 12:00:00,2050/01/01 4:59:59
608903,6,600013,1085,0,0,0,50000000,355,2,381,55,108903,1,0,1,10001,2023/03/10 12:00:00,2050/01/01 4:59:59
608904,6,600013,1085,0,0,0,100000000,355,3,381,55,108904,1,0,1,10001,2023/03/10 12:00:00,2050/01/01 4:59:59
608905,6,100056,1085,0,0,0,1,3075,1,382,55,108905,1,0,1,10001,2023/03/10 12:00:00,2050/01/01 4:59:59
609001,6,500001,41083004,0,0,0,1,356,1,383,55,109001,1,0,1,50003,2023/03/20 12:00:00,2050/01/01 4:59:59
609002,6,600013,1083,0,0,0,10000000,357,1,384,55,109002,1,0,1,10001,2023/03/20 12:00:00,2050/01/01 4:59:59
609003,6,600013,1083,0,0,0,50000000,357,2,384,55,109003,1,0,1,10001,2023/03/20 12:00:00,2050/01/01 4:59:59
609004,6,600013,1083,0,0,0,100000000,357,3,384,55,109004,1,0,1,10001,2023/03/20 12:00:00,2050/01/01 4:59:59
609005,6,100056,1083,0,0,0,1,3175,1,385,55,109005,1,0,1,10001,2023/03/20 12:00:00,2050/01/01 4:59:59
609101,6,500001,41076004,0,0,0,1,358,1,386,55,109101,1,0,1,50003,2023/04/10 12:00:00,2050/01/01 4:59:59
609102,6,600013,1076,0,0,0,10000000,359,1,387,55,109102,1,0,1,10001,2023/04/10 12:00:00,2050/01/01 4:59:59
609103,6,600013,1076,0,0,0,50000000,359,2,387,55,109103,1,0,1,10001,2023/04/10 12:00:00,2050/01/01 4:59:59
609104,6,600013,1076,0,0,0,100000000,359,3,387,55,109104,1,0,1,10001,2023/04/10 12:00:00,2050/01/01 4:59:59
609105,6,100056,1076,0,0,0,1,3275,1,388,55,109105,1,0,1,10001,2023/04/10 12:00:00,2050/01/01 4:59:59
609201,6,500001,41105004,0,0,0,1,360,1,389,55,109201,1,0,1,50003,2023/04/19 12:00:00,2050/01/01 4:59:59
609202,6,600013,1105,0,0,0,10000000,361,1,390,55,109202,1,0,1,10001,2023/04/19 12:00:00,2050/01/01 4:59:59
609203,6,600013,1105,0,0,0,50000000,361,2,390,55,109203,1,0,1,10001,2023/04/19 12:00:00,2050/01/01 4:59:59
609204,6,600013,1105,0,0,0,100000000,361,3,390,55,109204,1,0,1,10001,2023/04/19 12:00:00,2050/01/01 4:59:59
609205,6,100056,1105,0,0,0,1,3375,1,391,55,109205,1,0,1,10001,2023/04/19 12:00:00,2050/01/01 4:59:59
609301,6,500001,41106004,0,0,0,1,362,1,392,55,109301,1,0,1,50003,2023/05/10 12:00:00,2050/01/01 4:59:59
609302,6,600013,1106,0,0,0,10000000,363,1,393,55,109302,1,0,1,10001,2023/05/10 12:00:00,2050/01/01 4:59:59
609303,6,600013,1106,0,0,0,50000000,363,2,393,55,109303,1,0,1,10001,2023/05/10 12:00:00,2050/01/01 4:59:59
609304,6,600013,1106,0,0,0,100000000,363,3,393,55,109304,1,0,1,10001,2023/05/10 12:00:00,2050/01/01 4:59:59
609305,6,100056,1106,0,0,0,1,3475,1,394,55,109305,1,0,1,10001,2023/05/10 12:00:00,2050/01/01 4:59:59
609401,6,500001,41084004,0,0,0,1,364,1,395,55,109401,1,0,1,50003,2023/05/19 12:00:00,2050/01/01 4:59:59
609402,6,600013,1084,0,0,0,10000000,365,1,396,55,109402,1,0,1,10001,2023/05/19 12:00:00,2050/01/01 4:59:59
609403,6,600013,1084,0,0,0,50000000,365,2,396,55,109403,1,0,1,10001,2023/05/19 12:00:00,2050/01/01 4:59:59
609404,6,600013,1084,0,0,0,100000000,365,3,396,55,109404,1,0,1,10001,2023/05/19 12:00:00,2050/01/01 4:59:59
609405,6,100056,1084,0,0,0,1,3575,1,397,55,109405,1,0,1,10001,2023/05/19 12:00:00,2050/01/01 4:59:59
609501,6,500001,41055004,0,0,0,1,366,1,398,55,109501,1,0,1,50003,2023/06/19 12:00:00,2050/01/01 4:59:59
609502,6,600013,1055,0,0,0,10000000,367,1,399,55,109502,1,0,1,10001,2023/06/19 12:00:00,2050/01/01 4:59:59
609503,6,600013,1055,0,0,0,50000000,367,2,399,55,109503,1,0,1,10001,2023/06/19 12:00:00,2050/01/01 4:59:59
609504,6,600013,1055,0,0,0,100000000,367,3,399,55,109504,1,0,1,10001,2023/06/19 12:00:00,2050/01/01 4:59:59
609505,6,100056,1055,0,0,0,1,3675,1,400,55,109505,1,0,1,10001,2023/06/19 12:00:00,2050/01/01 4:59:59
609601,6,500001,41104004,0,0,0,1,368,1,401,55,109601,1,0,1,50003,2023/07/10 12:00:00,2050/01/01 4:59:59
609602,6,600013,1104,0,0,0,10000000,369,1,402,55,109602,1,0,1,10001,2023/07/10 12:00:00,2050/01/01 4:59:59
609603,6,600013,1104,0,0,0,50000000,369,2,402,55,109603,1,0,1,10001,2023/07/10 12:00:00,2050/01/01 4:59:59
609604,6,600013,1104,0,0,0,100000000,369,3,402,55,109604,1,0,1,10001,2023/07/10 12:00:00,2050/01/01 4:59:59
609605,6,100056,1104,0,0,0,1,3775,1,403,55,109605,1,0,1,10001,2023/07/10 12:00:00,2050/01/01 4:59:59
609701,6,500001,41070004,0,0,0,1,370,1,404,55,109701,1,0,1,50003,2023/07/21 12:00:00,2050/01/01 4:59:59
609702,6,600013,1070,0,0,0,10000000,371,1,405,55,109702,1,0,1,10001,2023/07/21 12:00:00,2050/01/01 4:59:59
609703,6,600013,1070,0,0,0,50000000,371,2,405,55,109703,1,0,1,10001,2023/07/21 12:00:00,2050/01/01 4:59:59
609704,6,600013,1070,0,0,0,100000000,371,3,405,55,109704,1,0,1,10001,2023/07/21 12:00:00,2050/01/01 4:59:59
609705,6,100056,1070,0,0,0,1,3875,1,406,55,109705,1,0,1,10001,2023/07/21 12:00:00,2050/01/01 4:59:59
609801,6,500001,41077004,0,0,0,1,372,1,407,55,109801,1,0,1,50003,2023/08/24 12:00:00,2050/01/01 4:59:59
609802,6,600013,1077,0,0,0,10000000,373,1,408,55,109802,1,0,1,10001,2023/08/24 12:00:00,2050/01/01 4:59:59
609803,6,600013,1077,0,0,0,50000000,373,2,408,55,109803,1,0,1,10001,2023/08/24 12:00:00,2050/01/01 4:59:59
609804,6,600013,1077,0,0,0,100000000,373,3,408,55,109804,1,0,1,10001,2023/08/24 12:00:00,2050/01/01 4:59:59
609805,6,100056,1077,0,0,0,1,3975,1,409,55,109805,1,0,1,10001,2023/08/24 12:00:00,2050/01/01 4:59:59
609901,6,500001,41093004,0,0,0,1,374,1,410,55,109901,1,0,1,50003,2023/09/20 12:00:00,2050/01/01 4:59:59
609902,6,600013,1093,0,0,0,10000000,375,1,411,55,109902,1,0,1,10001,2023/09/20 12:00:00,2050/01/01 4:59:59
609903,6,600013,1093,0,0,0,50000000,375,2,411,55,109903,1,0,1,10001,2023/09/20 12:00:00,2050/01/01 4:59:59
609904,6,600013,1093,0,0,0,100000000,375,3,411,55,109904,1,0,1,10001,2023/09/20 12:00:00,2050/01/01 4:59:59
609905,6,100056,1093,0,0,0,1,4075,1,412,55,109905,1,0,1,10001,2023/09/20 12:00:00,2050/01/01 4:59:59
610001,6,500001,41086004,0,0,0,1,376,1,413,55,110001,1,0,1,50003,2023/10/19 12:00:00,2050/01/01 4:59:59
610002,6,600013,1086,0,0,0,10000000,377,1,414,55,110002,1,0,1,10001,2023/10/19 12:00:00,2050/01/01 4:59:59
610003,6,600013,1086,0,0,0,50000000,377,2,414,55,110003,1,0,1,10001,2023/10/19 12:00:00,2050/01/01 4:59:59
610004,6,600013,1086,0,0,0,100000000,377,3,414,55,110004,1,0,1,10001,2023/10/19 12:00:00,2050/01/01 4:59:59
610005,6,100056,1086,0,0,0,1,4175,1,415,55,110005,1,0,1,10001,2023/10/19 12:00:00,2050/01/01 4:59:59
610101,6,500001,41107004,0,0,0,1,378,1,416,55,110101,1,0,1,50003,2023/11/20 12:00:00,2050/01/01 4:59:59
610102,6,600013,1107,0,0,0,10000000,379,1,417,55,110102,1,0,1,10001,2023/11/20 12:00:00,2050/01/01 4:59:59
610103,6,600013,1107,0,0,0,50000000,379,2,417,55,110103,1,0,1,10001,2023/11/20 12:00:00,2050/01/01 4:59:59
610104,6,600013,1107,0,0,0,100000000,379,3,417,55,110104,1,0,1,10001,2023/11/20 12:00:00,2050/01/01 4:59:59
610105,6,100056,1107,0,0,0,1,4275,1,418,55,110105,1,0,1,10001,2023/11/20 12:00:00,2050/01/01 4:59:59
610201,6,500001,41088004,0,0,0,1,380,1,419,55,110201,1,0,1,50003,2023/12/11 12:00:00,2050/01/01 4:59:59
610202,6,600013,1088,0,0,0,10000000,381,1,420,55,110202,1,0,1,10001,2023/12/11 12:00:00,2050/01/01 4:59:59
610203,6,600013,1088,0,0,0,50000000,381,2,420,55,110203,1,0,1,10001,2023/12/11 12:00:00,2050/01/01 4:59:59
610204,6,600013,1088,0,0,0,100000000,381,3,420,55,110204,1,0,1,10001,2023/12/11 12:00:00,2050/01/01 4:59:59
610205,6,100056,1088,0,0,0,1,4375,1,421,55,110205,1,0,1,10001,2023/12/11 12:00:00,2050/01/01 4:59:59
610301,6,500001,41089004,0,0,0,1,382,1,422,55,110301,1,0,1,50003,2023/12/20 12:00:00,2050/01/01 4:59:59
610302,6,600013,1089,0,0,0,10000000,383,1,423,55,110302,1,0,1,10001,2023/12/20 12:00:00,2050/01/01 4:59:59
610303,6,600013,1089,0,0,0,50000000,383,2,423,55,110303,1,0,1,10001,2023/12/20 12:00:00,2050/01/01 4:59:59
610304,6,600013,1089,0,0,0,100000000,383,3,423,55,110304,1,0,1,10001,2023/12/20 12:00:00,2050/01/01 4:59:59
610305,6,100056,1089,0,0,0,1,4475,1,424,55,110305,1,0,1,10001,2023/12/20 12:00:00,2050/01/01 4:59:59
610401,6,500001,41091004,0,0,0,1,384,1,425,55,110401,1,0,1,50003,2024/01/19 12:00:00,2050/01/01 4:59:59
610402,6,600013,1091,0,0,0,10000000,385,1,426,55,110402,1,0,1,10001,2024/01/19 12:00:00,2050/01/01 4:59:59
610403,6,600013,1091,0,0,0,50000000,385,2,426,55,110403,1,0,1,10001,2024/01/19 12:00:00,2050/01/01 4:59:59
610404,6,600013,1091,0,0,0,100000000,385,3,426,55,110404,1,0,1,10001,2024/01/19 12:00:00,2050/01/01 4:59:59
610405,6,100056,1091,0,0,0,1,4575,1,427,55,110405,1,0,1,10001,2024/01/19 12:00:00,2050/01/01 4:59:59
610501,6,500001,41054004,0,0,0,1,386,1,428,55,110501,1,0,1,50003,2024/02/14 12:00:00,2050/01/01 4:59:59
610502,6,600013,1054,0,0,0,10000000,387,1,429,55,110502,1,0,1,10001,2024/02/14 12:00:00,2050/01/01 4:59:59
610503,6,600013,1054,0,0,0,50000000,387,2,429,55,110503,1,0,1,10001,2024/02/14 12:00:00,2050/01/01 4:59:59
610504,6,600013,1054,0,0,0,100000000,387,3,429,55,110504,1,0,1,10001,2024/02/14 12:00:00,2050/01/01 4:59:59
610505,6,100056,1054,0,0,0,1,4675,1,430,55,110505,1,0,1,10001,2024/02/14 12:00:00,2050/01/01 4:59:59
610601,6,500001,41108004,0,0,0,1,388,1,431,55,110601,1,0,1,50003,2024/02/24 12:00:00,2050/01/01 4:59:59
610602,6,600013,1108,0,0,0,10000000,389,1,432,55,110602,1,0,1,10001,2024/02/24 12:00:00,2050/01/01 4:59:59
610603,6,600013,1108,0,0,0,50000000,389,2,432,55,110603,1,0,1,10001,2024/02/24 12:00:00,2050/01/01 4:59:59
610604,6,600013,1108,0,0,0,100000000,389,3,432,55,110604,1,0,1,10001,2024/02/24 12:00:00,2050/01/01 4:59:59
610605,6,100056,1108,0,0,0,1,4775,1,433,55,110605,1,0,1,10001,2024/02/24 12:00:00,2050/01/01 4:59:59
610701,6,500001,41063004,0,0,0,1,390,1,434,55,110701,1,0,1,50003,2024/02/24 12:00:00,2050/01/01 4:59:59
610702,6,600013,1063,0,0,0,10000000,391,1,435,55,110702,1,0,1,10001,2024/02/24 12:00:00,2050/01/01 4:59:59
610703,6,600013,1063,0,0,0,50000000,391,2,435,55,110703,1,0,1,10001,2024/02/24 12:00:00,2050/01/01 4:59:59
610704,6,600013,1063,0,0,0,100000000,391,3,435,55,110704,1,0,1,10001,2024/02/24 12:00:00,2050/01/01 4:59:59
610705,6,100056,1063,0,0,0,1,4875,1,436,55,110705,1,0,1,10001,2024/02/24 12:00:00,2050/01/01 4:59:59
610801,6,500001,41080004,0,0,0,1,392,1,437,55,110801,1,0,1,50003,2024/03/12 12:00:00,2050/01/01 4:59:59
610802,6,600013,1080,0,0,0,10000000,393,1,438,55,110802,1,0,1,10001,2024/03/12 12:00:00,2050/01/01 4:59:59
610803,6,600013,1080,0,0,0,50000000,393,2,438,55,110803,1,0,1,10001,2024/03/12 12:00:00,2050/01/01 4:59:59
610804,6,600013,1080,0,0,0,100000000,393,3,438,55,110804,1,0,1,10001,2024/03/12 12:00:00,2050/01/01 4:59:59
610805,6,100056,1080,0,0,0,1,4975,1,439,55,110805,1,0,1,10001,2024/03/12 12:00:00,2050/01/01 4:59:59
610901,6,500001,41109004,0,0,0,1,394,1,440,55,110901,1,0,1,50003,2024/03/21 12:00:00,2050/01/01 4:59:59
610902,6,600013,1109,0,0,0,10000000,395,1,441,55,110902,1,0,1,10001,2024/03/21 12:00:00,2050/01/01 4:59:59
610903,6,600013,1109,0,0,0,50000000,395,2,441,55,110903,1,0,1,10001,2024/03/21 12:00:00,2050/01/01 4:59:59
610904,6,600013,1109,0,0,0,100000000,395,3,441,55,110904,1,0,1,10001,2024/03/21 12:00:00,2050/01/01 4:59:59
610905,6,100056,1109,0,0,0,1,5075,1,442,55,110905,1,0,1,10001,2024/03/21 12:00:00,2050/01/01 4:59:59
611001,6,500001,41102004,0,0,0,1,396,1,443,55,111001,1,0,1,50003,2024/04/19 12:00:00,2050/01/01 4:59:59
611002,6,600013,1102,0,0,0,10000000,397,1,444,55,111002,1,0,1,10001,2024/04/19 12:00:00,2050/01/01 4:59:59
