id,rental_rank,rental_num,use_value1,use_value2
6564,263,14,14650,7860
6565,263,15,14650,7860
6566,263,16,14650,7860
6567,263,17,14650,7860
6568,263,18,14650,7860
6569,263,19,14650,7860
6570,263,20,14650,7860
6571,263,21,14650,7860
6572,263,22,14650,7860
6573,263,23,14650,7860
6574,263,24,14650,7860
6575,263,25,14650,7860
6576,264,1,14650,7860
6577,264,2,14650,7860
6578,264,3,14650,7860
6579,264,4,14650,7860
6580,264,5,14650,7860
6581,264,6,14650,7860
6582,264,7,14650,7860
6583,264,8,14650,7860
6584,264,9,14650,7860
6585,264,10,14650,7860
6586,264,11,14650,7860
6587,264,12,14650,7860
6588,264,13,14650,7860
6589,264,14,14650,7860
6590,264,15,14650,7860
6591,264,16,14650,7860
6592,264,17,14650,7860
6593,264,18,14650,7860
6594,264,19,14650,7860
6595,264,20,14650,7860
6596,264,21,14650,7860
6597,264,22,14650,7860
6598,264,23,14650,7860
6599,264,24,14650,7860
6600,264,25,14650,7860
6601,265,1,14650,7860
6602,265,2,14650,7860
6603,265,3,14650,7860
6604,265,4,14650,7860
6605,265,5,14650,7860
6606,265,6,14650,7860
6607,265,7,14650,7860
6608,265,8,14650,7860
6609,265,9,14650,7860
6610,265,10,14650,7860
6611,265,11,14650,7860
6612,265,12,14650,7860
6613,265,13,14650,7860
6614,265,14,14650,7860
6615,265,15,14650,7860
6616,265,16,14650,7860
6617,265,17,14650,7860
6618,265,18,14650,7860
6619,265,19,14650,7860
6620,265,20,14650,7860
6621,265,21,14650,7860
6622,265,22,14650,7860
6623,265,23,14650,7860
6624,265,24,14650,7860
6625,265,25,14650,7860
6626,266,1,14650,7860
6627,266,2,14650,7860
6628,266,3,14650,7860
6629,266,4,14650,7860
6630,266,5,14650,7860
6631,266,6,14650,7860
6632,266,7,14650,7860
6633,266,8,14650,7860
6634,266,9,14650,7860
6635,266,10,14650,7860
6636,266,11,14650,7860
6637,266,12,14650,7860
6638,266,13,14650,7860
6639,266,14,14650,7860
6640,266,15,14650,7860
6641,266,16,14650,7860
6642,266,17,14650,7860
6643,266,18,14650,7860
6644,266,19,14650,7860
6645,266,20,14650,7860
6646,266,21,14650,7860
6647,266,22,14650,7860
6648,266,23,14650,7860
6649,266,24,14650,7860
6650,266,25,14650,7860
6651,267,1,14650,7860
6652,267,2,14650,7860
6653,267,3,14650,7860
6654,267,4,14650,7860
6655,267,5,14650,7860
6656,267,6,14650,7860
6657,267,7,14650,7860
6658,267,8,14650,7860
6659,267,9,14650,7860
6660,267,10,14650,7860
6661,267,11,14650,7860
6662,267,12,14650,7860
6663,267,13,14650,7860
6664,267,14,14650,7860
6665,267,15,14650,7860
6666,267,16,14650,7860
6667,267,17,14650,7860
6668,267,18,14650,7860
6669,267,19,14650,7860
6670,267,20,14650,7860
6671,267,21,14650,7860
6672,267,22,14650,7860
6673,267,23,14650,7860
6674,267,24,14650,7860
6675,267,25,14650,7860
6676,268,1,14650,7860
6677,268,2,14650,7860
6678,268,3,14650,7860
6679,268,4,14650,7860
6680,268,5,14650,7860
6681,268,6,14650,7860
6682,268,7,14650,7860
6683,268,8,14650,7860
6684,268,9,14650,7860
6685,268,10,14650,7860
6686,268,11,14650,7860
6687,268,12,14650,7860
6688,268,13,14650,7860
6689,268,14,14650,7860
6690,268,15,14650,7860
6691,268,16,14650,7860
6692,268,17,14650,7860
6693,268,18,14650,7860
6694,268,19,14650,7860
6695,268,20,14650,7860
6696,268,21,14650,7860
6697,268,22,14650,7860
6698,268,23,14650,7860
6699,268,24,14650,7860
6700,268,25,14650,7860
6701,269,1,14650,7860
6702,269,2,14650,7860
6703,269,3,14650,7860
6704,269,4,14650,7860
6705,269,5,14650,7860
6706,269,6,14650,7860
6707,269,7,14650,7860
6708,269,8,14650,7860
6709,269,9,14650,7860
6710,269,10,14650,7860
6711,269,11,14650,7860
6712,269,12,14650,7860
6713,269,13,14650,7860
6714,269,14,14650,7860
6715,269,15,14650,7860
6716,269,16,14650,7860
6717,269,17,14650,7860
6718,269,18,14650,7860
6719,269,19,14650,7860
6720,269,20,14650,7860
6721,269,21,14650,7860
6722,269,22,14650,7860
6723,269,23,14650,7860
6724,269,24,14650,7860
6725,269,25,14650,7860
6726,270,1,14650,7860
6727,270,2,14650,7860
6728,270,3,14650,7860
6729,270,4,14650,7860
6730,270,5,14650,7860
6731,270,6,14650,7860
6732,270,7,14650,7860
6733,270,8,14650,7860
6734,270,9,14650,7860
6735,270,10,14650,7860
6736,270,11,14650,7860
6737,270,12,14650,7860
6738,270,13,14650,7860
6739,270,14,14650,7860
6740,270,15,14650,7860
6741,270,16,14650,7860
6742,270,17,14650,7860
6743,270,18,14650,7860
6744,270,19,14650,7860
6745,270,20,14650,7860
6746,270,21,14650,7860
6747,270,22,14650,7860
6748,270,23,14650,7860
6749,270,24,14650,7860
6750,270,25,14650,7860
6751,271,1,14650,7860
6752,271,2,14650,7860
6753,271,3,14650,7860
6754,271,4,14650,7860
6755,271,5,14650,7860
6756,271,6,14650,7860
6757,271,7,14650,7860
6758,271,8,14650,7860
6759,271,9,14650,7860
6760,271,10,14650,7860
6761,271,11,14650,7860
6762,271,12,14650,7860
6763,271,13,14650,7860
6764,271,14,14650,7860
6765,271,15,14650,7860
6766,271,16,14650,7860
6767,271,17,14650,7860
6768,271,18,14650,7860
6769,271,19,14650,7860
6770,271,20,14650,7860
6771,271,21,14650,7860
6772,271,22,14650,7860
6773,271,23,14650,7860
6774,271,24,14650,7860
6775,271,25,14650,7860
6776,272,1,14650,7860
6777,272,2,14650,7860
6778,272,3,14650,7860
6779,272,4,14650,7860
6780,272,5,14650,7860
6781,272,6,14650,7860
6782,272,7,14650,7860
6783,272,8,14650,7860
6784,272,9,14650,7860
6785,272,10,14650,7860
6786,272,11,14650,7860
6787,272,12,14650,7860
6788,272,13,14650,7860
6789,272,14,14650,7860
6790,272,15,14650,7860
6791,272,16,14650,7860
6792,272,17,14650,7860
6793,272,18,14650,7860
6794,272,19,14650,7860
6795,272,20,14650,7860
6796,272,21,14650,7860
6797,272,22,14650,7860
6798,272,23,14650,7860
6799,272,24,14650,7860
6800,272,25,14650,7860
6801,273,1,14650,7860
6802,273,2,14650,7860
6803,273,3,14650,7860
6804,273,4,14650,7860
6805,273,5,14650,7860
6806,273,6,14650,7860
6807,273,7,14650,7860
6808,273,8,14650,7860
6809,273,9,14650,7860
6810,273,10,14650,7860
6811,273,11,14650,7860
6812,273,12,14650,7860
6813,273,13,14650,7860
6814,273,14,14650,7860
6815,273,15,14650,7860
6816,273,16,14650,7860
6817,273,17,14650,7860
6818,273,18,14650,7860
6819,273,19,14650,7860
6820,273,20,14650,7860
6821,273,21,14650,7860
6822,273,22,14650,7860
6823,273,23,14650,7860
6824,273,24,14650,7860
6825,273,25,14650,7860
6826,274,1,14650,7860
6827,274,2,14650,7860
6828,274,3,14650,7860
6829,274,4,14650,7860
6830,274,5,14650,7860
6831,274,6,14650,7860
6832,274,7,14650,7860
6833,274,8,14650,7860
6834,274,9,14650,7860
6835,274,10,14650,7860
6836,274,11,14650,7860
6837,274,12,14650,7860
6838,274,13,14650,7860
6839,274,14,14650,7860
6840,274,15,14650,7860
6841,274,16,14650,7860
6842,274,17,14650,7860
6843,274,18,14650,7860
6844,274,19,14650,7860
6845,274,20,14650,7860
6846,274,21,14650,7860
6847,274,22,14650,7860
6848,274,23,14650,7860
6849,274,24,14650,7860
6850,274,25,14650,7860
6851,275,1,14650,7860
6852,275,2,14650,7860
6853,275,3,14650,7860
6854,275,4,14650,7860
6855,275,5,14650,7860
6856,275,6,14650,7860
6857,275,7,14650,7860
6858,275,8,14650,7860
6859,275,9,14650,7860
6860,275,10,14650,7860
6861,275,11,14650,7860
6862,275,12,14650,7860
6863,275,13,14650,7860
6864,275,14,14650,7860
6865,275,15,14650,7860
6866,275,16,14650,7860
6867,275,17,14650,7860
6868,275,18,14650,7860
6869,275,19,14650,7860
6870,275,20,14650,7860
6871,275,21,14650,7860
6872,275,22,14650,7860
6873,275,23,14650,7860
6874,275,24,14650,7860
6875,275,25,14650,7860
6876,276,1,14650,7860
6877,276,2,14650,7860
6878,276,3,14650,7860
6879,276,4,14650,7860
6880,276,5,14650,7860
6881,276,6,14650,7860
6882,276,7,14650,7860
6883,276,8,14650,7860
6884,276,9,14650,7860
6885,276,10,14650,7860
6886,276,11,14650,7860
6887,276,12,14650,7860
6888,276,13,14650,7860
6889,276,14,14650,7860
6890,276,15,14650,7860
6891,276,16,14650,7860
6892,276,17,14650,7860
6893,276,18,14650,7860
6894,276,19,14650,7860
6895,276,20,14650,7860
6896,276,21,14650,7860
6897,276,22,14650,7860
6898,276,23,14650,7860
6899,276,24,14650,7860
6900,276,25,14650,7860
6901,277,1,14650,7860
6902,277,2,14650,7860
6903,277,3,14650,7860
6904,277,4,14650,7860
6905,277,5,14650,7860
6906,277,6,14650,7860
6907,277,7,14650,7860
6908,277,8,14650,7860
6909,277,9,14650,7860
6910,277,10,14650,7860
6911,277,11,14650,7860
6912,277,12,14650,7860
6913,277,13,14650,7860
6914,277,14,14650,7860
6915,277,15,14650,7860
6916,277,16,14650,7860
6917,277,17,14650,7860
6918,277,18,14650,7860
6919,277,19,14650,7860
6920,277,20,14650,7860
6921,277,21,14650,7860
6922,277,22,14650,7860
6923,277,23,14650,7860
6924,277,24,14650,7860
6925,277,25,14650,7860
6926,278,1,14650,7860
6927,278,2,14650,7860
6928,278,3,14650,7860
6929,278,4,14650,7860
6930,278,5,14650,7860
6931,278,6,14650,7860
6932,278,7,14650,7860
6933,278,8,14650,7860
6934,278,9,14650,7860
6935,278,10,14650,7860
6936,278,11,14650,7860
6937,278,12,14650,7860
6938,278,13,14650,7860
6939,278,14,14650,7860
6940,278,15,14650,7860
6941,278,16,14650,7860
6942,278,17,14650,7860
6943,278,18,14650,7860
6944,278,19,14650,7860
6945,278,20,14650,7860
6946,278,21,14650,7860
6947,278,22,14650,7860
6948,278,23,14650,7860
6949,278,24,14650,7860
6950,278,25,14650,7860
6951,279,1,14650,7860
6952,279,2,14650,7860
6953,279,3,14650,7860
6954,279,4,14650,7860
6955,279,5,14650,7860
6956,279,6,14650,7860
6957,279,7,14650,7860
6958,279,8,14650,7860
6959,279,9,14650,7860
6960,279,10,14650,7860
6961,279,11,14650,7860
6962,279,12,14650,7860
6963,279,13,14650,7860
6964,279,14,14650,7860
6965,279,15,14650,7860
6966,279,16,14650,7860
6967,279,17,14650,7860
6968,279,18,14650,7860
6969,279,19,14650,7860
6970,279,20,14650,7860
6971,279,21,14650,7860
6972,279,22,14650,7860
6973,279,23,14650,7860
6974,279,24,14650,7860
6975,279,25,14650,7860
6976,280,1,14650,7860
6977,280,2,14650,7860
6978,280,3,14650,7860
6979,280,4,14650,7860
6980,280,5,14650,7860
6981,280,6,14650,7860
6982,280,7,14650,7860
6983,280,8,14650,7860
6984,280,9,14650,7860
6985,280,10,14650,7860
6986,280,11,14650,7860
6987,280,12,14650,7860
6988,280,13,14650,7860
6989,280,14,14650,7860
6990,280,15,14650,7860
6991,280,16,14650,7860
6992,280,17,14650,7860
6993,280,18,14650,7860
6994,280,19,14650,7860
6995,280,20,14650,7860
6996,280,21,14650,7860
6997,280,22,14650,7860
6998,280,23,14650,7860
6999,280,24,14650,7860
7000,280,25,14650,7860
7001,281,1,14650,7860
7002,281,2,14650,7860
7003,281,3,14650,7860
7004,281,4,14650,7860
7005,281,5,14650,7860
7006,281,6,14650,7860
7007,281,7,14650,7860
7008,281,8,14650,7860
7009,281,9,14650,7860
7010,281,10,14650,7860
7011,281,11,14650,7860
7012,281,12,14650,7860
7013,281,13,14650,7860
7014,281,14,14650,7860
7015,281,15,14650,7860
7016,281,16,14650,7860
7017,281,17,14650,7860
7018,281,18,14650,7860
7019,281,19,14650,7860
7020,281,20,14650,7860
7021,281,21,14650,7860
7022,281,22,14650,7860
7023,281,23,14650,7860
7024,281,24,14650,7860
7025,281,25,14650,7860
7026,282,1,14650,7860
7027,282,2,14650,7860
7028,282,3,14650,7860
7029,282,4,14650,7860
7030,282,5,14650,7860
7031,282,6,14650,7860
7032,282,7,14650,7860
7033,282,8,14650,7860
7034,282,9,14650,7860
7035,282,10,14650,7860
7036,282,11,14650,7860
7037,282,12,14650,7860
7038,282,13,14650,7860
7039,282,14,14650,7860
7040,282,15,14650,7860
7041,282,16,14650,7860
7042,282,17,14650,7860
7043,282,18,14650,7860
7044,282,19,14650,7860
7045,282,20,14650,7860
7046,282,21,14650,7860
7047,282,22,14650,7860
7048,282,23,14650,7860
7049,282,24,14650,7860
7050,282,25,14650,7860
7051,283,1,14650,7860
7052,283,2,14650,7860
7053,283,3,14650,7860
7054,283,4,14650,7860
7055,283,5,14650,7860
7056,283,6,14650,7860
7057,283,7,14650,7860
7058,283,8,14650,7860
7059,283,9,14650,7860
7060,283,10,14650,7860
7061,283,11,14650,7860
7062,283,12,14650,7860
7063,283,13,14650,7860
7064,283,14,14650,7860
7065,283,15,14650,7860
7066,283,16,14650,7860
7067,283,17,14650,7860
7068,283,18,14650,7860
7069,283,19,14650,7860
7070,283,20,14650,7860
7071,283,21,14650,7860
7072,283,22,14650,7860
7073,283,23,14650,7860
7074,283,24,14650,7860
7075,283,25,14650,7860
7076,284,1,14650,7860
7077,284,2,14650,7860
7078,284,3,14650,7860
7079,284,4,14650,7860
7080,284,5,14650,7860
7081,284,6,14650,7860
7082,284,7,14650,7860
7083,284,8,14650,7860
7084,284,9,14650,7860
7085,284,10,14650,7860
7086,284,11,14650,7860
7087,284,12,14650,7860
7088,284,13,14650,7860
7089,284,14,14650,7860
7090,284,15,14650,7860
7091,284,16,14650,7860
7092,284,17,14650,7860
7093,284,18,14650,7860
7094,284,19,14650,7860
7095,284,20,14650,7860
7096,284,21,14650,7860
7097,284,22,14650,7860
7098,284,23,14650,7860
7099,284,24,14650,7860
7100,284,25,14650,7860
7101,285,1,14650,7860
7102,285,2,14650,7860
7103,285,3,14650,7860
7104,285,4,14650,7860
7105,285,5,14650,7860
7106,285,6,14650,7860
7107,285,7,14650,7860
7108,285,8,14650,7860
7109,285,9,14650,7860
7110,285,10,14650,7860
7111,285,11,14650,7860
7112,285,12,14650,7860
7113,285,13,14650,7860
7114,285,14,14650,7860
7115,285,15,14650,7860
7116,285,16,14650,7860
7117,285,17,14650,7860
7118,285,18,14650,7860
7119,285,19,14650,7860
7120,285,20,14650,7860
7121,285,21,14650,7860
7122,285,22,14650,7860
7123,285,23,14650,7860
7124,285,24,14650,7860
7125,285,25,14650,7860
7126,286,1,14650,7860
7127,286,2,14650,7860
7128,286,3,14650,7860
7129,286,4,14650,7860
7130,286,5,14650,7860
7131,286,6,14650,7860
7132,286,7,14650,7860
7133,286,8,14650,7860
7134,286,9,14650,7860
7135,286,10,14650,7860
7136,286,11,14650,7860
7137,286,12,14650,7860
7138,286,13,14650,7860
7139,286,14,14650,7860
7140,286,15,14650,7860
7141,286,16,14650,7860
7142,286,17,14650,7860
7143,286,18,14650,7860
7144,286,19,14650,7860
7145,286,20,14650,7860
7146,286,21,14650,7860
7147,286,22,14650,7860
7148,286,23,14650,7860
7149,286,24,14650,7860
7150,286,25,14650,7860
7151,287,1,14650,7860
7152,287,2,14650,7860
7153,287,3,14650,7860
7154,287,4,14650,7860
7155,287,5,14650,7860
7156,287,6,14650,7860
7157,287,7,14650,7860
7158,287,8,14650,7860
7159,287,9,14650,7860
7160,287,10,14650,7860
7161,287,11,14650,7860
7162,287,12,14650,7860
7163,287,13,14650,7860
7164,287,14,14650,7860
7165,287,15,14650,7860
7166,287,16,14650,7860
7167,287,17,14650,7860
7168,287,18,14650,7860
7169,287,19,14650,7860
7170,287,20,14650,7860
7171,287,21,14650,7860
7172,287,22,14650,7860
7173,287,23,14650,7860
7174,287,24,14650,7860
7175,287,25,14650,7860
7176,288,1,14650,7860
7177,288,2,14650,7860
7178,288,3,14650,7860
7179,288,4,14650,7860
7180,288,5,14650,7860
7181,288,6,14650,7860
7182,288,7,14650,7860
7183,288,8,14650,7860
7184,288,9,14650,7860
7185,288,10,14650,7860
7186,288,11,14650,7860
7187,288,12,14650,7860
7188,288,13,14650,7860
7189,288,14,14650,7860
7190,288,15,14650,7860
7191,288,16,14650,7860
7192,288,17,14650,7860
7193,288,18,14650,7860
7194,288,19,14650,7860
7195,288,20,14650,7860
7196,288,21,14650,7860
7197,288,22,14650,7860
7198,288,23,14650,7860
7199,288,24,14650,7860
7200,288,25,14650,7860
7201,289,1,14650,7860
7202,289,2,14650,7860
7203,289,3,14650,7860
7204,289,4,14650,7860
7205,289,5,14650,7860
7206,289,6,14650,7860
7207,289,7,14650,7860
7208,289,8,14650,7860
7209,289,9,14650,7860
7210,289,10,14650,7860
7211,289,11,14650,7860
7212,289,12,14650,7860
7213,289,13,14650,7860
7214,289,14,14650,7860
7215,289,15,14650,7860
7216,289,16,14650,7860
7217,289,17,14650,7860
7218,289,18,14650,7860
7219,289,19,14650,7860
7220,289,20,14650,7860
7221,289,21,14650,7860
7222,289,22,14650,7860
7223,289,23,14650,7860
7224,289,24,14650,7860
7225,289,25,14650,7860
7226,290,1,14650,7860
7227,290,2,14650,7860
7228,290,3,14650,7860
7229,290,4,14650,7860
7230,290,5,14650,7860
7231,290,6,14650,7860
7232,290,7,14650,7860
7233,290,8,14650,7860
7234,290,9,14650,7860
7235,290,10,14650,7860
7236,290,11,14650,7860
7237,290,12,14650,7860
7238,290,13,14650,7860
7239,290,14,14650,7860
7240,290,15,14650,7860
7241,290,16,14650,7860
7242,290,17,14650,7860
7243,290,18,14650,7860
7244,290,19,14650,7860
7245,290,20,14650,7860
7246,290,21,14650,7860
7247,290,22,14650,7860
7248,290,23,14650,7860
7249,290,24,14650,7860
7250,290,25,14650,7860
7251,291,1,14650,7860
7252,291,2,14650,7860
7253,291,3,14650,7860
7254,291,4,14650,7860
7255,291,5,14650,7860
7256,291,6,14650,7860
7257,291,7,14650,7860
7258,291,8,14650,7860
7259,291,9,14650,7860
7260,291,10,14650,7860
7261,291,11,14650,7860
7262,291,12,14650,7860
7263,291,13,14650,7860
7264,291,14,14650,7860
7265,291,15,14650,7860
7266,291,16,14650,7860
7267,291,17,14650,7860
7268,291,18,14650,7860
7269,291,19,14650,7860
7270,291,20,14650,7860
7271,291,21,14650,7860
7272,291,22,14650,7860
7273,291,23,14650,7860
7274,291,24,14650,7860
7275,291,25,14650,7860
7276,292,1,14650,7860
7277,292,2,14650,7860
7278,292,3,14650,7860
7279,292,4,14650,7860
7280,292,5,14650,7860
7281,292,6,14650,7860
7282,292,7,14650,7860
7283,292,8,14650,7860
7284,292,9,14650,7860
7285,292,10,14650,7860
7286,292,11,14650,7860
7287,292,12,14650,7860
7288,292,13,14650,7860
7289,292,14,14650,7860
7290,292,15,14650,7860
7291,292,16,14650,7860
7292,292,17,14650,7860
7293,292,18,14650,7860
7294,292,19,14650,7860
7295,292,20,14650,7860
7296,292,21,14650,7860
7297,292,22,14650,7860
7298,292,23,14650,7860
7299,292,24,14650,7860
7300,292,25,14650,7860
7301,293,1,14650,7860
7302,293,2,14650,7860
7303,293,3,14650,7860
7304,293,4,14650,7860
7305,293,5,14650,7860
7306,293,6,14650,7860
7307,293,7,14650,7860
7308,293,8,14650,7860
7309,293,9,14650,7860
7310,293,10,14650,7860
7311,293,11,14650,7860
7312,293,12,14650,7860
7313,293,13,14650,7860
7314,293,14,14650,7860
7315,293,15,14650,7860
7316,293,16,14650,7860
7317,293,17,14650,7860
7318,293,18,14650,7860
7319,293,19,14650,7860
7320,293,20,14650,7860
7321,293,21,14650,7860
7322,293,22,14650,7860
7323,293,23,14650,7860
7324,293,24,14650,7860
7325,293,25,14650,7860
7326,294,1,14650,7860
7327,294,2,14650,7860
7328,294,3,14650,7860
7329,294,4,14650,7860
7330,294,5,14650,7860
7331,294,6,14650,7860
7332,294,7,14650,7860
7333,294,8,14650,7860
7334,294,9,14650,7860
7335,294,10,14650,7860
7336,294,11,14650,7860
7337,294,12,14650,7860
7338,294,13,14650,7860
7339,294,14,14650,7860
7340,294,15,14650,7860
7341,294,16,14650,7860
7342,294,17,14650,7860
7343,294,18,14650,7860
7344,294,19,14650,7860
7345,294,20,14650,7860
7346,294,21,14650,7860
7347,294,22,14650,7860
7348,294,23,14650,7860
7349,294,24,14650,7860
7350,294,25,14650,7860
7351,295,1,14650,7860
7352,295,2,14650,7860
7353,295,3,14650,7860
7354,295,4,14650,7860
7355,295,5,14650,7860
7356,295,6,14650,7860
7357,295,7,14650,7860
7358,295,8,14650,7860
7359,295,9,14650,7860
7360,295,10,14650,7860
7361,295,11,14650,7860
7362,295,12,14650,7860
7363,295,13,14650,7860
7364,295,14,14650,7860
7365,295,15,14650,7860
7366,295,16,14650,7860
7367,295,17,14650,7860
7368,295,18,14650,7860
7369,295,19,14650,7860
7370,295,20,14650,7860
7371,295,21,14650,7860
7372,295,22,14650,7860
7373,295,23,14650,7860
7374,295,24,14650,7860
7375,295,25,14650,7860
7376,296,1,14650,7860
7377,296,2,14650,7860
7378,296,3,14650,7860
7379,296,4,14650,7860
7380,296,5,14650,7860
7381,296,6,14650,7860
7382,296,7,14650,7860
7383,296,8,14650,7860
7384,296,9,14650,7860
7385,296,10,14650,7860
7386,296,11,14650,7860
7387,296,12,14650,7860
7388,296,13,14650,7860
7389,296,14,14650,7860
7390,296,15,14650,7860
7391,296,16,14650,7860
7392,296,17,14650,7860
7393,296,18,14650,7860
7394,296,19,14650,7860
7395,296,20,14650,7860
7396,296,21,14650,7860
7397,296,22,14650,7860
7398,296,23,14650,7860
7399,296,24,14650,7860
7400,296,25,14650,7860
7401,297,1,14650,7860
7402,297,2,14650,7860
7403,297,3,14650,7860
7404,297,4,14650,7860
7405,297,5,14650,7860
7406,297,6,14650,7860
7407,297,7,14650,7860
7408,297,8,14650,7860
7409,297,9,14650,7860
7410,297,10,14650,7860
7411,297,11,14650,7860
7412,297,12,14650,7860
7413,297,13,14650,7860
7414,297,14,14650,7860
7415,297,15,14650,7860
7416,297,16,14650,7860
7417,297,17,14650,7860
7418,297,18,14650,7860
7419,297,19,14650,7860
7420,297,20,14650,7860
7421,297,21,14650,7860
7422,297,22,14650,7860
7423,297,23,14650,7860
7424,297,24,14650,7860
7425,297,25,14650,7860
7426,298,1,14650,7860
7427,298,2,14650,7860
7428,298,3,14650,7860
7429,298,4,14650,7860
7430,298,5,14650,7860
7431,298,6,14650,7860
7432,298,7,14650,7860
7433,298,8,14650,7860
7434,298,9,14650,7860
7435,298,10,14650,7860
7436,298,11,14650,7860
7437,298,12,14650,7860
7438,298,13,14650,7860
7439,298,14,14650,7860
7440,298,15,14650,7860
7441,298,16,14650,7860
7442,298,17,14650,7860
7443,298,18,14650,7860
7444,298,19,14650,7860
7445,298,20,14650,7860
7446,298,21,14650,7860
7447,298,22,14650,7860
7448,298,23,14650,7860
7449,298,24,14650,7860
7450,298,25,14650,7860
